Gene_ID,Castle_Effect,Castle_Score,P_value
Shox2,-3.5,1.64,0.0891
Smchd1,-4.1,1.64,0.231
Sucnr1,4,1.64,0.11
Uty,11.6,1.64,0.171
Vmn2r105,3.7,1.64,0.187
Wwtr1,-3.9,1.64,0.134
2810006K23Rik,4.5,1.63,0.17
4930548G14Rik,4.6,1.63,0.152
Add3,-4,1.63,0.17
Birc7,6.3,1.63,0.09
Cyld,-2,1.63,0.173
Dmrtc2,-4,1.63,0.135
Gm5356,-4.5,1.63,0.152
Lmod1,-6.5,1.63,0.17
Lrrtm2,-8.2,1.63,0.191
Mgll,-1.8,1.63,0.173
Mlf2,-6.7,1.63,0.17
Olfr186,-3.7,1.63,0.19
Olfr936,-3.7,1.63,0.152
Phxr2,-6.9,1.63,0.152
Prox1,5,1.63,0.135
Sctr,-2.5,1.63,0.111
Smarca5,4.6,1.63,0.173
Snx32,-3.4,1.63,0.09
Sp100,-9.2,1.63,0.232
Teddm2,3.5,1.63,0.152
2300002M23Rik,8.2,1.62,0.176
Abcf2,4.7,1.62,0.172
Avil,-4.8,1.62,0.0909
Cgrrf1,10.6,1.62,0.176
Dcaf17,-4.9,1.62,0.232
Ebf2,-2.6,1.62,0.136
Fam204a,-2.9,1.62,0.153
Fate1,-2.9,1.62,0.153
Gm21863,-4.6,1.62,0.153
Gm8994,7.2,1.62,0.153
H60b,-3.5,1.62,0.192
Hamp2,-3.2,1.62,0.192
Igf2bp1,4.6,1.62,0.176
Ighv8-4,5.7,1.62,0.153
Magi1,-1.8,1.62,0.176
Morn5,4,1.62,0.191
Olfr1037,-6.3,1.62,0.192
Olfr739,4.4,1.62,0.192
Plcb3,-4.4,1.62,0.176
Pltp,-8.3,1.62,0.172
Rasd2,6.6,1.62,0.172
Ripk1,-3.7,1.62,0.112
Sh3yl1,4.6,1.62,0.153
Sike1,8.1,1.62,0.232
Tpk1,1,1.62,0.124
Trav9d-4,-4.6,1.62,0.153
Trav9n-4,-4.6,1.62,0.153
Ubc,9.6,1.62,0.176
ENSMUSG00000097070,3.7,1.62,0.153
Apmap,7.1,1.61,0.173
B430203G13Rik,5.6,1.61,0.155
Dpp6,3.3,1.61,0.113
Efcab9,-8.3,1.61,0.191
Efhd2,-9.2,1.61,0.113
Extl3,-4.1,1.61,0.0917
F11,4.2,1.61,0.113
Fdft1,-6.8,1.61,0.173
Hps6,8.2,1.61,0.0917
Ighv5-6,4.2,1.61,0.155
Lum,3.3,1.61,0.178
Mcpt2,-4.7,1.61,0.155
Micall1,-2.8,1.61,0.137
Mmachc,-6.9,1.61,0.113
Mmp27,-3.5,1.61,0.113
Mpv17l,-5.7,1.61,0.173
Nf1,3.1,1.61,0.178
Pcdh11x,-4.4,1.61,0.191
Pcdhb14,-2.9,1.61,0.193
Phc2,4,1.61,0.178
Rdh5,5.1,1.61,0.113
Selenoi,-4.3,1.61,0.113
Slc7a14,-7,1.61,0.173
Tyr,4.2,1.61,0.178
Uox,-3.1,1.61,0.178
Wnt6,4,1.61,0.178
Abca1,-2.5,1.6,0.18
Agap2,6.5,1.6,0.18
Armcx1,-0.9,1.6,0.126
Det1,-5.8,1.6,0.18
Dut,9,1.6,0.114
Edar,-5.2,1.6,0.18
Ffar4,-3.9,1.6,0.0926
Gabra5,6.3,1.6,0.114
Gm9955,3.7,1.6,0.156
Hrh4,7.9,1.6,0.114
Ipo5,4.4,1.6,0.18
Irf3,7.7,1.6,0.0926
Mogs,-3.4,1.6,0.0926
Muc20,-2.2,1.6,0.0926
Nsun2,3.7,1.6,0.114
Olfr1140,-3,1.6,0.195
Ppig,-6.2,1.6,0.114
Ppp3r1,-7.6,1.6,0.114
Rgs7,9.8,1.6,0.18
Rps4x,-3.4,1.6,0.0926
Serpinb9,-3.7,1.6,0.233
Slc12a3,-3.4,1.6,0.0926
Tub,-4.6,1.6,0.18
Zfpl1,6.9,1.6,0.0926
4930542C12Rik,3.2,1.59,0.157
Ceacam5,-2.4,1.59,0.197
Cuedc2,-4.1,1.59,0.0934
Dnah12,-4,1.59,0.175
Ggnbp2,-4.2,1.59,0.175
Gm29254,-2.5,1.59,0.115
Gsc2,3.1,1.59,0.139
Hao2,-7.6,1.59,0.115
Hils1,3.2,1.59,0.197
Hsf2,-3.4,1.59,0.0934
Ibtk,-2.5,1.59,0.115
Igkv13-84,-4.8,1.59,0.157
Map2k7,-1.3,1.59,0.139
Olfr1342,-3,1.59,0.197
Olfr447,-8.5,1.59,0.192
Olfr96,-4.2,1.59,0.192
Retreg3,1.9,1.59,0.127
Rhox13,-3.2,1.59,0.197
Rubcnl,-3.6,1.59,0.183
Sult2a3,-3.5,1.59,0.115
Usp46,-4.1,1.59,0.0934
Vmn1r72,-5.6,1.59,0.197
Vmn2r93,-3.2,1.59,0.197
Vps18,7.3,1.59,0.0934
Wdr83,-2.1,1.59,0.139
Zscan4b,-3,1.59,0.197
ENSMUSG00000063303,-2,1.59,0.157
4930550C14Rik,5,1.58,0.234
Angptl7,3.9,1.58,0.193
Ankhd1,-1.4,1.58,0.14
Cacng5,3.9,1.58,0.193
Cdadc1,3.1,1.58,0.234
Corin,-4,1.58,0.0943
Cypt15,4.1,1.58,0.158
Dab2,-7.2,1.58,0.185
Dner,-4.9,1.58,0.176
Gm6104,-4.9,1.58,0.158
Gsdmc4,9,1.58,0.176
Ighv1-85,-3.3,1.58,0.158
Lsm8,-3.3,1.58,0.14
Olfr831-ps1,-4.9,1.58,0.158
Prob1,-5.9,1.58,0.234
Pvalb,6.6,1.58,0.116
Rhpn2,-5.7,1.58,0.185
Sfrp2,-4.1,1.58,0.0943
Siglece,2.8,1.58,0.128
Skint11,-3.6,1.58,0.199
Slc45a3,6.2,1.58,0.185
Sox7,-5.4,1.58,0.234
Sssca1,-2.7,1.58,0.185
Taok2,4.3,1.58,0.116
Vmn1r52,5.6,1.58,0.158
Zdhhc14,-2.5,1.58,0.128
Cbarp,4.5,1.57,0.2
Cnih1,2.7,1.57,0.177
Crp,5.9,1.57,0.117
Fam120a,-4,1.57,0.0951
Fignl1,-10.2,1.57,0.16
Gfra1,9,1.57,0.187
Gm13119,-3.4,1.57,0.2
Gm20715,-3.3,1.57,0.16
Gpr37,-4.1,1.57,0.0951
Ighv1-34,-2.9,1.57,0.16
Krt84,3.2,1.57,0.177
Krtap19-3,2.8,1.57,0.16
Lce1c,-4.9,1.57,0.16
Luzp1,-8.6,1.57,0.177
M6pr,7.1,1.57,0.117
Natd1,-6.2,1.57,0.16
Olfr204,4.5,1.57,0.2
Olfr585,4.5,1.57,0.2
Pcgf3,7,1.57,0.0951
Plekha1,5.8,1.57,0.117
Popdc3,4.3,1.57,0.187
Rab5b,-3.6,1.57,0.177
Smim11,-4.4,1.57,0.2
Spesp1,3.9,1.57,0.193
Tpsb2,10.3,1.57,0.117
Tyrp1,7,1.57,0.187
Usp17la,-3.8,1.57,0.2
4930480E11Rik,-4.2,1.56,0.201
Acpp,-2.8,1.56,0.119
Adrb3,-2,1.56,0.119
Cep78,-6,1.56,0.19
D330045A20Rik,1.3,1.56,0.131
Gamt,4.4,1.56,0.19
Ghitm,-5.1,1.56,0.178
Gm8773,4.8,1.56,0.161
Irak1,-8.3,1.56,0.119
Maml3,2.6,1.56,0.142
Nefm,-2.9,1.56,0.201
Oat,-3.9,1.56,0.119
Ptpn14,-7.8,1.56,0.119
Rmnd5b,-2.6,1.56,0.237
Scrn2,6.4,1.56,0.096
Serpine2,-7,1.56,0.237
Slc16a8,-1.8,1.56,0.119
Smurf2,8.3,1.56,0.096
Taf1a,-2.3,1.56,0.19
Trappc4,7.8,1.56,0.119
Vmn1r34,-3.4,1.56,0.201
Vps39,-3.3,1.56,0.096
ENSMUSG00000038194,4.9,1.56,0.161
1700017B05Rik,-8.9,1.55,0.237
Abtb2,-2.2,1.55,0.097
Actn3,-3.5,1.55,0.203
Akr1c19,-4,1.55,0.203
Ankrd34c,-4.7,1.55,0.195
Asb16,-4,1.55,0.097
Atp4b,-3.7,1.55,0.195
Camk2n2,1.9,1.55,0.192
Ceacam14,-3.5,1.55,0.203
Ces2b,-6.4,1.55,0.203
Cfb,9.4,1.55,0.12
Cttnbp2nl,-6.7,1.55,0.18
Gabrg1,-3.8,1.55,0.12
Gata1,-4.1,1.55,0.192
Gsdma2,5.5,1.55,0.162
Mapk8ip1,-5.5,1.55,0.12
Ntan1,4.6,1.55,0.192
Olfr194,-8,1.55,0.203
Reln,1.9,1.55,0.192
Sar1a,-2.3,1.55,0.097
Shisa3,-3.6,1.55,0.195
Sirt7,-7.3,1.55,0.18
Tmprss13,-3.3,1.55,0.097
Tpbpb,-3.5,1.55,0.203
Trav3-3,-5,1.55,0.162
Unkl,-4.4,1.55,0.097
Vstm5,-3.8,1.55,0.195
Wwox,-3.2,1.55,0.192
Zfp853,2.9,1.55,0.162
ENSMUSG00000023846,-5.7,1.55,0.12
ENSMUSG00000050325,-3.2,1.55,0.162
1600014C10Rik,-5.8,1.54,0.237
1700029P11Rik,3.8,1.54,0.204
4930426L09Rik,-5.1,1.54,0.164
Fam19a3,-3.2,1.54,0.237
Fam98a,7.7,1.54,0.0979
Fbxo8,-3.9,1.54,0.0979
Ighv1-12,5.5,1.54,0.164
Ncam2,-0.8,1.54,0.133
Pak1ip1,-2.3,1.54,0.144
Ptpn9,5.6,1.54,0.121
Rd3l,-11.5,1.54,0.164
Sipa1l1,5.9,1.54,0.164
Thpo,7.3,1.54,0.194
Tmem204,-4,1.54,0.0979
Tnfrsf8,2.1,1.54,0.194
Trbv23,-6.2,1.54,0.164
ENSMUSG00000052389,-5.1,1.54,0.164
ENSMUSG00000061075,-2.8,1.54,0.204
Agxt2,6.2,1.53,0.122
Cyp4a31,3.1,1.53,0.122
Dhrs7c,3.8,1.53,0.195
Dppa1,-5.4,1.53,0.206
Hbb-bh2,-5.1,1.53,0.165
Hrh3,3.2,1.53,0.122
Igkv18-36,-3.2,1.53,0.165
Insig2,-7.1,1.53,0.182
Iqcf5,3.8,1.53,0.195
Nr5a1,-2.9,1.53,0.145
Olfr1101,-6.4,1.53,0.206
Olfr1395,-2.7,1.53,0.206
Rab8b,-3.4,1.53,0.122
Secisbp2l,-5.2,1.53,0.238
Slc30a7,-3.5,1.53,0.0989
Smim3,-0.6,1.53,0.134
Wdr48,-3.3,1.53,0.0989
Zfp146,-1.3,1.53,0.145
2210407C18Rik,-2.7,1.52,0.208
3110001I22Rik,-3.7,1.52,0.208
4930432M17Rik,-6.1,1.52,0.166
Abcd3,-4.3,1.52,0.183
Acbd4,1.7,1.52,0.135
Adgrv1,5.6,1.52,0.183
Ccdc74a,-6.5,1.52,0.208
Cdh8,-0.8,1.52,0.135
Ctdp1,-8.3,1.52,0.123
Cuzd1,2.1,1.52,0.199
Dennd6a,-2.8,1.52,0.239
Fam43b,3.1,1.52,0.239
Gata4,4.3,1.52,0.199
I830077J02Rik,1.3,1.52,0.135
Igkv6-29,-4.3,1.52,0.166
Nlrp10,4.3,1.52,0.199
Olfr633,-6.5,1.52,0.208
Prdx2,-3.8,1.52,0.199
Prokr2,-8.7,1.52,0.196
Rabepk,3.7,1.52,0.183
Trpm3,7.8,1.52,0.199
Ube2j2,-3.2,1.52,0.1
ENSMUSG00000097198,-5.1,1.52,0.166
1700014D04Rik,4,1.51,0.21
2300009A05Rik,-7.1,1.51,0.184
Amot,-4.8,1.51,0.196
Cdr2l,-7.7,1.51,0.239
Chrac1,2.9,1.51,0.148
Cidec,6.1,1.51,0.202
Dennd1c,-7.4,1.51,0.239
Fndc10,-3.2,1.51,0.196
Gen1,5.4,1.51,0.148
Gm13128,-5.1,1.51,0.21
Gm14396,2.8,1.51,0.168
Gm5916,-5,1.51,0.168
Gpx4,-2.3,1.51,0.202
Kdm5c,5.4,1.51,0.239
Kel,2.6,1.51,0.202
Mcrip2,-3.1,1.51,0.184
Mfhas1,6.1,1.51,0.239
Neb,5.5,1.51,0.184
Nol3,3.1,1.51,0.202
Olfr389,-6.6,1.51,0.21
Olfr777,5,1.51,0.21
Olr1,6.5,1.51,0.101
Spink12,-3.8,1.51,0.21
Spon1,-3.3,1.51,0.239
Yap1,-2.6,1.51,0.148
Zfp882,-4.8,1.51,0.21
ENSMUSG00000094062,-6.2,1.51,0.168
Amelx,-4.7,1.5,0.196
Btla,3.8,1.5,0.102
Cel,-3.4,1.5,0.126
Ces5a,-4,1.5,0.204
D630036H23Rik,-3.1,1.5,0.169
Dnah1,3.3,1.5,0.186
Enpp3,-7.5,1.5,0.126
Flcn,5.3,1.5,0.204
Gcg,6.3,1.5,0.211
Gdf10,-8.8,1.5,0.196
Gm7173,-4.8,1.5,0.204
Map3k8,4.9,1.5,0.149
Mlycd,-3.9,1.5,0.102
Pctp,-2.4,1.5,0.126
Ppp1r16b,-4.4,1.5,0.126
Pycrl,-7.8,1.5,0.126
Rgl1,3.9,1.5,0.186
Setd6,8.1,1.5,0.24
Slamf8,-8.9,1.5,0.196
Tomm5,-3.9,1.5,0.211
Top3a,7.2,1.5,0.204
Vax2,5.9,1.5,0.149
ENSMUSG00000045110,7.7,1.5,0.24
ENSMUSG00000095488,2.4,1.5,0.169
1700018B24Rik,6.1,1.49,0.171
6030469F06Rik,-2.5,1.49,0.171
Adck5,-6.8,1.49,0.127
Ado,-7.5,1.49,0.187
Asxl2,4.9,1.49,0.187
C1qtnf12,-3.2,1.49,0.103
Cln3,-2.1,1.49,0.103
Col17a1,-6.5,1.49,0.214
Duox2,-3.2,1.49,0.103
Fam183b,3.7,1.49,0.214
Gdap1,-1.4,1.49,0.139
Gm17412,-2.1,1.49,0.171
Gm17467,-2.1,1.49,0.171
Gm17577,-2.1,1.49,0.171
Ksr2,7.9,1.49,0.127
Lmo3,-3.8,1.49,0.214
Pbld2,8.2,1.49,0.24
Pramel3,-8.2,1.49,0.214
Srsf2,-3.9,1.49,0.103
Stambpl1,-3.6,1.49,0.103
Tcaf3,-9.6,1.49,0.214
Timd2,4.4,1.49,0.214
Trim80,4.4,1.49,0.214
Zfp317,-1.8,1.49,0.15
Zfp708,-4.8,1.49,0.214
Zfp772,-1.3,1.49,0.15
Adgra2,-0.8,1.48,0.14
Aqp8,2,1.48,0.14
Asxl1,8.8,1.48,0.151
Ccdc154,8.3,1.48,0.241
Cdh22,-5.3,1.48,0.197
Degs1,4.3,1.48,0.104
Dsg3,3.7,1.48,0.197
Dusp28,3.1,1.48,0.151
Emc6,-7.1,1.48,0.188
Fbxo22,-2.3,1.48,0.104
Gnrhr,-5.8,1.48,0.128
Ift172,-3.1,1.48,0.104
Ing4,-3.7,1.48,0.128
Mroh6,-2.3,1.48,0.241
Mrpl44,-7.4,1.48,0.188
Olfr352,-9.9,1.48,0.216
P2rx3,-11.5,1.48,0.172
Pxdc1,7,1.48,0.241
Rpl21-ps4,-8.1,1.48,0.172
Stk17b,-1.8,1.48,0.128
Trim43a,-4.1,1.48,0.216
Unc13d,-1.7,1.48,0.104
Virma,7.8,1.48,0.151
Vmn1r33,-9.9,1.48,0.216
ENSMUSG00000095099,-3.9,1.48,0.216
ENSMUSG00000097813,-8,1.48,0.172
Adam5,-4,1.47,0.22
Adarb2,7.2,1.47,0.189
Alg12,-1.8,1.47,0.212
Ankrd34b,-3,1.47,0.153
Cdk2ap2,2,1.47,0.106
Ceacam12,-10,1.47,0.22
Cnnm3,2.4,1.47,0.142
Csnk1g2,-5.1,1.47,0.13
Cyb5r3,-9.9,1.47,0.22
Cyp11b2,9.3,1.47,0.212
Emx1,-1.6,1.47,0.153
Fam45a,6.7,1.47,0.106
Gm3054,-5.4,1.47,0.174
Gpi1,-4,1.47,0.212
Hook1,3.8,1.47,0.212
Hoxb7,9.5,1.47,0.153
Kctd2,-3.9,1.47,0.106
Lhfp,-7,1.47,0.212
Mb,-4,1.47,0.13
Mc2r,4.4,1.47,0.13
Mylk4,-6.9,1.47,0.13
Olfr1196,-4.6,1.47,0.22
Olfr1449,-3,1.47,0.22
Phf20l1,6.7,1.47,0.242
Pi4k2b,2.9,1.47,0.13
Plpp3,-3,1.47,0.13
Rhou,-4.6,1.47,0.212
Sin3a,-3.9,1.47,0.106
Sox2,-7.3,1.47,0.242
Ssh1,-2.1,1.47,0.153
Sugct,-5.4,1.47,0.174
Tcf4,-3.4,1.47,0.212
Tmem65,-4.5,1.47,0.189
Trmt10c,-7.4,1.47,0.189
Ube2d2b,-3.9,1.47,0.106
Vmn1r191,-10,1.47,0.22
4930510E17Rik,-5.4,1.46,0.176
Ahrr,4.1,1.46,0.154
Atp6v0a1,8.6,1.46,0.214
Cyp2d12,-4.9,1.46,0.223
Dkk3,-4.3,1.46,0.214
Eif5,-3.1,1.46,0.107
Fam109a,2,1.46,0.143
Gk,-9.8,1.46,0.223
Gm7052,7.3,1.46,0.176
Gstt4,-9.8,1.46,0.223
H2afv,-6.7,1.46,0.19
Il31,3.7,1.46,0.223
Ipo7,4.9,1.46,0.19
Jade3,5.3,1.46,0.176
Lrit2,-2.5,1.46,0.198
Nkx6-3,-9.8,1.46,0.223
Nuak2,4.9,1.46,0.131
Nup107,-6.6,1.46,0.19
Nxnl2,3.6,1.46,0.198
Olfr488,4.4,1.46,0.223
Pdlim1,-5.3,1.46,0.19
Pi4ka,7.6,1.46,0.131
Rnf6,-3.9,1.46,0.107
Sgcg,-3.9,1.46,0.19
Spag6,-3.5,1.46,0.19
Stpg4,-9,1.46,0.198
Xrcc4,7.1,1.46,0.214
Zdhhc15,4.2,1.46,0.107
Zfp105,6.3,1.46,0.154
Zfp518a,-2.5,1.46,0.242
Zfp652,-2.5,1.46,0.154
4931440P22Rik,-2.9,1.45,0.177
Adam39,6.9,1.45,0.108
BC147527,6.7,1.45,0.177
Cdh2,-7.2,1.45,0.216
Cldn34d,-4,1.45,0.226
Commd8,-7.9,1.45,0.132
Ctif,-3.5,1.45,0.155
Gm5286,-3,1.45,0.177
Gm9989,6.7,1.45,0.177
Gucy2f,-4.9,1.45,0.132
Hhip,-5.1,1.45,0.199
Hmgb2,10.7,1.45,0.216
Ighv6-6,3.8,1.45,0.177
Irak2,8.1,1.45,0.132
Kif7,-2.3,1.45,0.108
Krba1,-2.5,1.45,0.155
Lsmem1,2.4,1.45,0.144
Ltb4r1,-1.6,1.45,0.144
Ntrk3,-6.3,1.45,0.132
Olfr1086,-9,1.45,0.199
Olfr566,-2.6,1.45,0.226
Olfr993,4.9,1.45,0.199
Pde6h,8.1,1.45,0.132
Ptprq,1.9,1.45,0.155
Snx17,-3.7,1.45,0.108
Speer4a,3.8,1.45,0.226
Sspn,-3.1,1.45,0.108
Ssr1,4.8,1.45,0.108
Thtpa,-1.8,1.45,0.216
Ugt2a3,-6.3,1.45,0.192
Vmn1r27,4.8,1.45,0.226
Zhx1,-1.8,1.45,0.155
ENSMUSG00000049507,-3.5,1.45,0.177
AI846148,-2.6,1.44,0.244
Asb3,5.2,1.44,0.244
Ccndbp1,9,1.44,0.244
Crybg2,-10.1,1.44,0.244
Dedd,-2.7,1.44,0.219
Fam162b,-5.7,1.44,0.2
Gad2,-3,1.44,0.134
Gm7942,-4.1,1.44,0.227
Gng11,-2.1,1.44,0.219
Hes3,8,1.44,0.157
Kmt2e,6.9,1.44,0.244
Lipo3,-4.5,1.44,0.227
Nlrp4a,4.3,1.44,0.227
Olfr589,-4.2,1.44,0.227
Olfr898,-3,1.44,0.227
Pdk3,-7.9,1.44,0.134
Prps1l1,-2.5,1.44,0.134
Prss30,6.1,1.44,0.193
Rnf139,-3.3,1.44,0.109
Rpl27,-6.5,1.44,0.193
Slc41a3,2.1,1.44,0.146
Syne2,-6,1.44,0.193
Tcrg-C4,3.9,1.44,0.179
Tmprss9,-2.6,1.44,0.109
Trbv12-2,-3.3,1.44,0.179
ENSMUSG00000093411,-2.6,1.44,0.227
9630041A04Rik,5.2,1.43,0.181
Ankrd16,-3.5,1.43,0.158
Aurkaip1,-7.2,1.43,0.135
Brd8,-7.4,1.43,0.194
Cep83,-6.6,1.43,0.181
Cnpy4,-6.2,1.43,0.221
Col9a2,3.3,1.43,0.244
Epm2aip1,-3,1.43,0.111
Eras,-2.7,1.43,0.194
Gm21970,-2.1,1.43,0.181
Hbq1a,5.3,1.43,0.181
I0C0044D17Rik,-3.4,1.43,0.181
Ifna2,3.5,1.43,0.2
Ndufs3,-8.3,1.43,0.135
Ppp6c,-7,1.43,0.135
Rev1,5.5,1.43,0.221
Sema3f,2.4,1.43,0.111
Sephs2,6.9,1.43,0.244
Vmn1r213,-4.6,1.43,0.229
ENSMUSG00000074273,-5.5,1.43,0.181
ENSMUSG00000075096,6.6,1.43,0.229
9230104M06Rik,-3.5,1.42,0.183
Abca7,-5.1,1.42,0.224
Ccdc115,-2.6,1.42,0.112
Cma1,6,1.42,0.136
Coq10b,3,1.42,0.195
D630002J18Rik,-3,1.42,0.183
Gadl1,-3.2,1.42,0.136
Gm6632,-3,1.42,0.183
Gm9696,-11.3,1.42,0.183
Gng4,4.7,1.42,0.195
Gucy1b2,-2.5,1.42,0.23
Ly86,2.5,1.42,0.224
Mbd1,8.3,1.42,0.159
Mmp9,3.2,1.42,0.224
Mocs1,-2.4,1.42,0.23
Mrpl40,-6.5,1.42,0.195
Mrps22,-7.4,1.42,0.195
Osbpl11,-3,1.42,0.112
Plek2,-3.5,1.42,0.159
Pparg,8.5,1.42,0.224
Prss37,-2.9,1.42,0.112
Rab33a,9.3,1.42,0.224
Rab39b,7.4,1.42,0.195
Rnase10,3.5,1.42,0.201
Rnf31,-3,1.42,0.112
Sub1,-3,1.42,0.112
Tas2r118,3.7,1.42,0.195
Tnfrsf9,-5.9,1.42,0.224
Unc119,-5.9,1.42,0.224
Zfp300,9,1.42,0.159
Zfp410,-1.3,1.42,0.159
C730034F03Rik,-5.5,1.41,0.185
Cntrob,-5.4,1.41,0.226
Csta1,-2.9,1.41,0.185
D630044L22Rik,4.9,1.41,0.185
Ddx39b,-7.5,1.41,0.138
Fam107b,-6.6,1.41,0.185
Fhod1,-4.4,1.41,0.231
Fndc11,-6.3,1.41,0.246
Frem3,4.2,1.41,0.197
Gm5493,-2.9,1.41,0.185
Hp1bp3,-4.1,1.41,0.16
Krtap4-9,-5.6,1.41,0.185
Lck,6,1.41,0.138
Lgsn,-5.9,1.41,0.138
Med7,8.2,1.41,0.16
Myrfl,-1.5,1.41,0.16
Nolc1,6.6,1.41,0.185
Olfr1241,4.1,1.41,0.231
Otud6b,5.4,1.41,0.113
Pabpn1l,9.7,1.41,0.16
Peg12,8,1.41,0.185
Ppp1r1c,3,1.41,0.138
Psmg1,6.8,1.41,0.246
Slc9b1,-1.5,1.41,0.15
Snx30,-4.2,1.41,0.113
Trim16,-1.4,1.41,0.16
Trim75,-4.4,1.41,0.231
Vmn1r23,-4.4,1.41,0.231
ENSMUSG00000039100,-3.8,1.4,0.114
Adrb2,-4.5,1.4,0.139
AF067061,-6.6,1.4,0.187
C1qb,-2.6,1.4,0.139
Ccdc120,8.4,1.4,0.247
Cd59a,-5.6,1.4,0.187
Cenpp,-2.9,1.4,0.114
Cryzl1,-11.1,1.4,0.247
Defb25,-4.7,1.4,0.232
Fev,4.9,1.4,0.229
Gfi1,11.5,1.4,0.229
Gm5225,8,1.4,0.187
Gm8973,-6.1,1.4,0.187
Gstm5,2.1,1.4,0.229
Ncoa3,10.4,1.4,0.229
Nipsnap2,-2.3,1.4,0.198
Pecam1,9.1,1.4,0.247
Prrc2a,10.6,1.4,0.229
Rab11a,-3.8,1.4,0.229
Rexo1,-3.7,1.4,0.162
S1pr5,-0.6,1.4,0.151
Saraf,-4.2,1.4,0.187
Schip1,7.9,1.4,0.198
Slfn9,6.8,1.4,0.247
Snn,6.8,1.4,0.247
Tex48,-5.2,1.4,0.247
Ttc21b,4.7,1.4,0.247
Twf1,-4.5,1.4,0.139
ENSMUSG00000058013,3.3,1.39,0.232
4430402I18Rik,4.3,1.39,0.233
Apeh,-3.7,1.39,0.116
Bace1,-4.1,1.39,0.232
Dynlt3,4.8,1.39,0.199
Fkbp3,3.3,1.39,0.199
Ighv6-4,-8.3,1.39,0.189
Kbtbd3,-2.4,1.39,0.116
Lmln,-3.6,1.39,0.232
Lrrc20,-3.2,1.39,0.249
Mfsd4b3,-9.1,1.39,0.233
Mgat4b,-3.7,1.39,0.116
Nfe2l1,-1.8,1.39,0.141
Pik3c3,5.6,1.39,0.141
Plekha7,-11.2,1.39,0.249
Ren1,-3.1,1.39,0.141
Sec61g,3.9,1.39,0.116
Slamf7,-1.1,1.39,0.153
Slc13a5,-2.5,1.39,0.116
Slc43a3,4.7,1.39,0.249
Smagp,2.9,1.39,0.153
Spata7,-4.1,1.39,0.163
Tjap1,-4.7,1.39,0.189
Trp53i11,-3.7,1.39,0.116
Tshz3,-6.7,1.39,0.199
Usp14,6.2,1.39,0.116
Zfp180,-1.3,1.39,0.163
ENSMUSG00000078582,-2,1.39,0.189
ENSMUSG00000079557,4.7,1.38,0.117
4930502E18Rik,2.7,1.38,0.234
Abcb11,10.4,1.38,0.235
Afg1l,4.5,1.38,0.201
Art2b,-4.9,1.38,0.234
Atp6v1g3,-3,1.38,0.235
Bhmt,4.4,1.38,0.142
Bmp6,-3.7,1.38,0.117
Ccdc146,9.3,1.38,0.249
Cdc14a,3.4,1.38,0.142
Cep19,-6.1,1.38,0.249
Creld2,-2.7,1.38,0.117
D10Wsu102e,-3.3,1.38,0.142
Dclk1,4.3,1.38,0.142
Efna3,-0.7,1.38,0.154
Elp2,-2.9,1.38,0.117
Gm10782,7,1.38,0.191
Gm29394,6,1.38,0.249
Gm9962,-2.9,1.38,0.191
Gpr174,-2.8,1.38,0.203
H2-M3,8.1,1.38,0.235
Kirrel,-1,1.38,0.154
Luc7l,4.5,1.38,0.249
Msrb1,4.4,1.38,0.249
Nat9,4,1.38,0.249
Nodal,6,1.38,0.235
Notch1,-5.6,1.38,0.235
Olfr1501,3.7,1.38,0.234
Ptpru,-5.2,1.38,0.235
Rnf216,-4.9,1.38,0.117
Rtf1,-3,1.38,0.165
Slc16a1,5.3,1.38,0.249
Slc7a8,4.9,1.38,0.142
Smc4,6.8,1.38,0.235
Smim10l1,6.6,1.38,0.249
Snx10,-2.9,1.38,0.117
Stx11,6.5,1.38,0.201
Tmem67,1.6,1.38,0.154
Trim31,-2.9,1.38,0.117
Zfp160,7.4,1.38,0.165
3930402G23Rik,-7.3,1.37,0.194
Aldh1a3,-7,1.37,0.237
Bmp8a,-1.8,1.37,0.25
Ccdc25,-2,1.37,0.155
Cfap157,3.4,1.37,0.204
Cybb,-4.2,1.37,0.119
Farp1,-6.3,1.37,0.202
Gm14443,-5.7,1.37,0.194
Gm21093,-9.7,1.37,0.194
Igkv14-130,-3.3,1.37,0.194
Igkv9-123,6.5,1.37,0.194
Mettl8,2.3,1.37,0.166
Olfr846,-5.8,1.37,0.194
Pgbd5,6.8,1.37,0.237
Pter,-2.3,1.37,0.25
Rab38,-3.5,1.37,0.237
Rnf13,6.9,1.37,0.237
Sec16a,-2.7,1.37,0.119
Slc30a6,-6,1.37,0.202
Sugp2,-5.8,1.37,0.194
Tgfb1i1,-4.6,1.37,0.237
Upb1,3.8,1.37,0.237
Vwf,10.9,1.37,0.237
Wfdc18,-5.9,1.37,0.194
Zfp524,9.9,1.37,0.166
ENSMUSG00000090697,4.5,1.37,0.25
ENSMUSG00000091388,5.1,1.37,0.194
4930583I09Rik,4,1.36,0.196
Agmo,-2.9,1.36,0.12
Bmt2,-5.8,1.36,0.251
C130026I21Rik,4.3,1.36,0.237
Ccdc121,4.2,1.36,0.251
D3Ertd254e,7.9,1.36,0.168
Gm21905,-2.6,1.36,0.196
Gm21976,-4.4,1.36,0.196
Gp2,4.7,1.36,0.204
Helq,-3.2,1.36,0.168
Lbh,-4,1.36,0.168
