Gene_ID,Castle_Effect,Castle_Score,P_value
Tekt3,-7.3,0.993,0.213
Gpi1,-1.2,0.992,0.279
Kcnn2,2.3,0.992,0.285
Ppih,-6.4,0.992,0.173
Saa2,-3.5,0.992,0.232
Trpc1,2.5,0.992,0.279
Exoc3l,-3.4,0.991,0.233
Eif2b1,-2.1,0.99,0.32
Gm3424,-3.6,0.99,0.285
Gm8246,-3.6,0.99,0.285
Olfr655,4.2,0.99,0.285
Ralgps1,5,0.99,0.213
Rwdd4a,7.3,0.99,0.32
Taar6,3.6,0.99,0.218
Taar7b,2.2,0.99,0.285
Trim58,3.1,0.99,0.233
Zscan4b,-1.8,0.99,0.285
ENSMUSG00000097477,3.9,0.99,0.283
Apol7e,-0.8,0.989,0.285
Olfr566,-1.9,0.989,0.285
Klra17,-4.8,0.988,0.283
Chil4,-5.4,0.987,0.284
F13b,2.6,0.987,0.218
Hao2,3,0.987,0.174
Deaf1,0.8,0.985,0.312
Fam155a,1.5,0.985,0.312
Ptchd4,-0.9,0.985,0.218
Selenos,-3.4,0.985,0.234
Vmn1r236,-2.8,0.984,0.285
Cklf,2.1,0.983,0.313
Gm10638,4.3,0.983,0.286
Lce1m,3.9,0.983,0.286
Neu3,-1,0.983,0.28
Abcb6,5.5,0.982,0.234
Cnga3,0.6,0.982,0.313
Acrv1,2.5,0.981,0.219
E130208F15Rik,-1.3,0.981,0.287
Hdlbp,5,0.981,0.234
Cd46,3.1,0.98,0.176
Cul3,7.5,0.98,0.322
Aff2,1.7,0.979,0.286
Klrg2,1.9,0.979,0.314
Mtx3,-3.5,0.979,0.215
Pogz,-3.1,0.979,0.322
Atp2b2,-2.5,0.978,0.235
Rtf1,-2.7,0.978,0.322
Tdrd7,-3.2,0.978,0.215
Zfp1,-1.1,0.978,0.322
Zfp658,-1,0.978,0.286
ENSMUSG00000099113,3.9,0.978,0.288
Anapc4,3.6,0.977,0.281
Hoxd8,2.2,0.977,0.323
Neurl1a,-0.9,0.977,0.219
Olfr813,-1.3,0.977,0.286
Lrrc30,3.8,0.976,0.219
Zfp263,6.9,0.976,0.323
Aunip,6.8,0.975,0.24
Cep128,2.3,0.975,0.281
Cisd1,3.5,0.975,0.215
Magt1,-3,0.975,0.236
Agk,-6.4,0.974,0.216
Zbtb16,2.7,0.974,0.281
Fkbp6,2.4,0.973,0.236
Gm21905,-2.2,0.973,0.29
Spry4,1.1,0.973,0.315
Ddn,3.3,0.972,0.236
Pcdhb5,2,0.972,0.22
Strn,6,0.972,0.24
Ogn,2.6,0.971,0.236
Pmp22,-4.5,0.971,0.282
Siglecg,0.8,0.971,0.316
Ddi2,-3.4,0.969,0.236
G430095P16Rik,-3.1,0.969,0.292
Muc5b,5.5,0.969,0.24
Tdrd6,-6.9,0.969,0.216
Zfp68,-2.2,0.969,0.286
ENSMUSG00000055124,-3.7,0.969,0.286
4933440N22Rik,-3,0.968,0.294
Chmp5,-2,0.968,0.237
Cnbp,5,0.968,0.282
Cnnm2,-0.5,0.968,0.316
Fktn,-3,0.968,0.294
Gal,-3.4,0.968,0.237
Higd1b,4.1,0.968,0.22
Isx,1.8,0.968,0.325
Morn5,4.7,0.968,0.22
Nat8f1,6.3,0.968,0.24
Slx4,6,0.968,0.24
Trmt10b,-1.5,0.968,0.325
Htr5a,8.1,0.967,0.325
Mgat4b,-3.5,0.967,0.237
Ncoa3,4.7,0.967,0.282
Rpl10l,1.5,0.967,0.178
Zfp442,-1.9,0.967,0.286
Bdkrb1,-3.4,0.966,0.237
Cracr2b,-7.2,0.966,0.296
Dpep3,5.5,0.966,0.237
Ighv1-82,-3,0.966,0.296
Kdm5c,4.6,0.966,0.24
Mmp21,2.9,0.966,0.179
Olfr1216,1.9,0.966,0.286
Tmem229b-ps,-3,0.966,0.296
ENSMUSG00000068221,-3.3,0.966,0.179
Acadvl,4.3,0.965,0.237
Atp13a3,2.5,0.965,0.297
Prr27,-6.5,0.965,0.297
1700003E16Rik,5.1,0.964,0.241
Meioc,3.6,0.964,0.221
Ugt2a3,-1.4,0.964,0.217
Gm12184,-2.9,0.963,0.299
Mat2b,-7,0.963,0.217
Olfr1173,-1.5,0.963,0.287
Aste1,6,0.962,0.241
Lbx1,3.2,0.962,0.326
Mzf1,1.7,0.962,0.326
ENSMUSG00000053467,3,0.962,0.3
Akr1c19,-1.6,0.961,0.287
C8g,3,0.961,0.18
Frmd5,-2.6,0.961,0.327
Pax3,-1.3,0.961,0.283
Rnase10,2.5,0.961,0.221
Stam2,6.4,0.961,0.238
Trip11,2.2,0.961,0.283
N4bp3,4,0.96,0.218
Poglut1,-1.5,0.96,0.218
Slc9a9,1.4,0.96,0.318
Tfap2e,-3.5,0.96,0.327
Carf,2,0.959,0.241
Gypc,3.7,0.959,0.218
Itpk1,2.2,0.959,0.18
Zfp382,-2.1,0.959,0.327
Cfap157,1.4,0.958,0.222
Igkv4-57-1,-2.9,0.958,0.303
Gm3898,-3.3,0.957,0.304
Jaml,-1.1,0.957,0.319
Nat9,4.8,0.957,0.242
Prpf38a,-1.4,0.957,0.328
Spg7,-2.8,0.957,0.238
Dlg2,2.7,0.956,0.283
Hoxb6,-2.1,0.956,0.328
Pan2,-3.3,0.956,0.238
ENSMUSG00000038194,3.2,0.956,0.305
Adam10,-2.8,0.955,0.239
Ighv2-6-8,-2.9,0.955,0.305
Irak1bp1,-4.3,0.955,0.181
Rbm43,-1.7,0.955,0.328
Cask,2,0.954,0.181
Cox6a1,5.5,0.954,0.239
Olfr1157,-1.1,0.954,0.222
Utf1,6.1,0.954,0.284
Klri2,2.2,0.953,0.287
Piwil1,1.8,0.953,0.329
Gm10030,-2.8,0.952,0.307
Htr1b,-3.6,0.952,0.182
Nmur1,3.8,0.952,0.222
Rnase2a,-2.8,0.952,0.307
Poldip2,-6.7,0.951,0.219
1700021P04Rik,-2.8,0.95,0.309
Adgrg5,-0.5,0.95,0.321
D630039A03Rik,3.8,0.95,0.222
Emp2,4.4,0.95,0.284
Snhg11,-1,0.95,0.288
Coq8a,2.4,0.949,0.183
Ypel2,-8.5,0.949,0.243
Batf3,3.7,0.948,0.24
Cherp,-3.5,0.948,0.183
Nfkbib,-1.4,0.948,0.285
Prdm5,4.5,0.948,0.33
Sccpdh,3.4,0.948,0.22
Slc33a1,-2.1,0.948,0.24
Lima1,3.4,0.947,0.22
Slc12a8,3,0.947,0.223
Tnxb,-7.1,0.947,0.22
Adrb1,2.8,0.946,0.183
Crot,2.3,0.946,0.183
Dag1,5.4,0.946,0.24
Dusp12,-7.8,0.946,0.183
Mro,2.2,0.946,0.33
Ntrk1,3.3,0.946,0.183
Rab29,3.8,0.946,0.311
Slc9a2,-1.6,0.946,0.322
Tmem198,1,0.946,0.322
Gm5424,-4.1,0.945,0.311
Slamf7,1.9,0.945,0.322
Vmn1r52,3.8,0.945,0.311
Yes1,2.4,0.945,0.183
Dusp7,-2.2,0.944,0.184
Gm1043,2.5,0.944,0.224
Tcstv3,-3.5,0.944,0.312
Acot5,-1.2,0.943,0.288
Cgrrf1,2.3,0.943,0.285
Esp3,2.7,0.943,0.312
Mrpl24,3.9,0.943,0.221
Olfr108,-6.2,0.943,0.288
Prkaa1,-4.1,0.943,0.184
Olfr531,1.8,0.942,0.313
Cdc5l,-2.2,0.941,0.285
Hsd17b14,-2,0.941,0.221
Ighm,-1.8,0.941,0.313
Ighv2-7,-8.4,0.941,0.313
Mmp11,-1.8,0.941,0.184
Olfr447,-1.1,0.941,0.224
Aasdh,-3.6,0.94,0.221
Gbp8,2.2,0.94,0.314
Pou5f2,-1.2,0.94,0.332
Gm5493,-4.9,0.939,0.315
Mei1,-1.9,0.939,0.242
Pcyox1,-2.1,0.939,0.242
Sytl4,-2.1,0.939,0.185
Olfr503,-2.5,0.938,0.289
Rdh1,-3.7,0.938,0.222
Tekt2,-3.7,0.938,0.222
Tnnc1,2.4,0.938,0.286
Abcc2,1.9,0.937,0.185
Hbb-bh2,-4.6,0.937,0.315
Rassf9,-1.9,0.937,0.222
Rrs1,-1.4,0.937,0.333
Uqcc2,-6.9,0.937,0.222
1700066B19Rik,2.2,0.936,0.316
Ldhc,-2.1,0.936,0.186
Ppp1r14d,-1.5,0.936,0.186
Raver1,3.8,0.936,0.333
Spata31d1a,-2.5,0.936,0.244
Ighv4-1,2.3,0.935,0.316
Rab22a,4,0.935,0.222
U2surp,3.9,0.935,0.286
Gm5111,-1.6,0.934,0.317
Pou2f1,-2.8,0.934,0.333
Sgsm3,-1.5,0.934,0.286
Tmem243,-0.5,0.934,0.325
Ccp110,4.9,0.933,0.287
9230109A22Rik,2.2,0.932,0.318
Klhl9,-3.4,0.932,0.243
Map4k5,-4.4,0.932,0.187
Otoa,2.2,0.932,0.225
Usp9y,-2.4,0.932,0.243
Zfp266,7.4,0.932,0.334
ENSMUSG00000095746,1.4,0.932,0.225
6030408B16Rik,-2.7,0.931,0.318
Chmp2b,3.9,0.931,0.223
Frmd7,-5.2,0.931,0.223
Mvk,2.8,0.931,0.187
Pla2g4f,-2.8,0.931,0.243
Rabl3,1.9,0.931,0.243
Adgra3,-0.8,0.93,0.326
Nlrp10,-1.1,0.93,0.287
Ubfd1,-3.5,0.93,0.187
Vmn2r101,4.4,0.93,0.289
Wfdc5,2.3,0.93,0.225
Ccar1,4.9,0.929,0.287
Coa5,-7.2,0.929,0.224
Hoxc6,4.1,0.929,0.335
Mog,-1.5,0.929,0.287
Glb1l3,-5.7,0.928,0.226
Gm9772,-2.6,0.928,0.319
Serp2,-2.4,0.928,0.243
Ccdc169,4.7,0.927,0.245
Fignl1,-6.4,0.927,0.32
Gm9915,-2.6,0.927,0.32
Mtrr,-6.7,0.927,0.188
Rhbdl2,3.2,0.927,0.226
Sv2b,3.5,0.927,0.224
Tmem207,4.4,0.927,0.226
Zfp513,-4.4,0.927,0.335
Cldn34b4,-1.6,0.926,0.29
Nipsnap2,-6.9,0.926,0.224
Pianp,-0.7,0.926,0.327
Ppp6c,-6.8,0.926,0.188
Trim12a,-2.5,0.926,0.32
Trpv2,3.3,0.926,0.288
Aif1l,-3.6,0.925,0.224
Vasn,1.2,0.925,0.328
ENSMUSG00000094835,-2.2,0.925,0.321
Atp13a1,-1.3,0.924,0.288
Eif1ax,-1.6,0.924,0.336
Spin1,-1.8,0.924,0.245
2410124H12Rik,-5.2,0.923,0.322
Hnrnpr,-1.3,0.923,0.336
Stom,-2,0.923,0.244
4930516K23Rik,-5.2,0.922,0.323
Eya3,-2,0.922,0.336
Gorasp1,-2.4,0.922,0.225
Rbm5,3.3,0.922,0.288
Akt1,-3.8,0.921,0.189
Dip2b,1.6,0.921,0.337
Drosha,-2.8,0.921,0.337
Mylk,2.6,0.921,0.189
Pcdhb15,1.1,0.921,0.329
Rtraf,3.9,0.921,0.225
Svbp,1.8,0.921,0.246
Olfr1350,-2.2,0.92,0.324
Arx,3.4,0.919,0.337
Cuzd1,2.6,0.919,0.288
Decr2,7.2,0.919,0.337
Gm43517,-4.4,0.919,0.324
Lce1f,-2.1,0.919,0.324
Nadk,1.7,0.918,0.19
Pon1,-3.1,0.918,0.19
Rgl3,-7.1,0.918,0.226
Sema4a,-3.3,0.918,0.246
Irf9,8,0.917,0.338
Mapk1,-3,0.917,0.338
Rbm45,-3.3,0.917,0.338
Gm9790,4.5,0.916,0.325
Gip,3.6,0.915,0.227
Prkar2a,4.1,0.915,0.191
Rpl5,-6.8,0.915,0.226
Bsph1,2.8,0.914,0.227
Cd200,-1.1,0.914,0.227
Cdc25b,-5.6,0.914,0.191
Mcm9,-2.7,0.914,0.338
Rpusd2,-7.1,0.914,0.226
Olfr585,4.8,0.913,0.29
Prrt3,-1.2,0.913,0.331
Zfp664,-3,0.913,0.339
Anxa3,-2.6,0.912,0.191
Coq10a,-7.4,0.912,0.227
Cyb561,-1.2,0.912,0.246
Pdzrn3,3.2,0.912,0.246
Cdca7l,-1.4,0.911,0.339
Klf2,-1.1,0.911,0.339
Lsamp,3.6,0.911,0.228
Rchy1,2.6,0.911,0.289
Agbl2,4.1,0.909,0.247
Paqr4,-0.3,0.909,0.332
Rp2,3.3,0.909,0.247
Trpc6,4.2,0.909,0.29
Wisp3,-1.1,0.909,0.29
C330027C09Rik,1.3,0.908,0.332
Gm13119,1.9,0.908,0.291
Srsf9,2.2,0.908,0.34
Taf15,4.3,0.908,0.29
Gm10258,-1.6,0.907,0.329
Lyplal1,6.2,0.907,0.247
Olfr18,4.5,0.907,0.291
Sbk3,-2.5,0.907,0.329
Galnt7,0.7,0.906,0.333
Gpr88,2,0.906,0.228
Hcar1,-3.7,0.906,0.33
Recql,1.7,0.906,0.341
Satl1,1.9,0.906,0.29
Stx11,5.9,0.906,0.228
Tmem270,4.6,0.906,0.228
Trav14-1,-2.6,0.906,0.33
Trim63,5.9,0.906,0.247
C730034F03Rik,-1.2,0.905,0.33
Cdh22,-1.1,0.905,0.228
Gm10064,2.2,0.905,0.33
Tmem42,2.8,0.905,0.247
Unc13d,-1.5,0.905,0.247
Cnksr1,2.9,0.904,0.193
Dapp1,-2.8,0.904,0.341
Gfod2,-0.7,0.904,0.228
Spice1,6.3,0.904,0.247
Gm9913,-1.7,0.903,0.331
Krt42,4.3,0.903,0.291
Slfn5,2.4,0.903,0.228
Evi2a,0.7,0.902,0.334
Ggcx,1.7,0.902,0.194
Ptprj,2,0.902,0.194
Arfgef2,2.9,0.901,0.248
Chst15,3.2,0.901,0.228
Cmbl,1.8,0.901,0.291
Spata3,3.2,0.901,0.228
ENSMUSG00000091388,3.7,0.901,0.332
3830408C21Rik,-2.6,0.9,0.332
Cacng5,4.2,0.9,0.229
Fam24a,2.3,0.9,0.291
Hepacam2,-1,0.9,0.334
Lypd5,2.2,0.9,0.229
Rhod,-1.9,0.9,0.291
4930578G10Rik,-2.1,0.899,0.333
Acly,-1.9,0.899,0.248
Car4,-4.7,0.899,0.195
Trbv13-3,-3.7,0.899,0.333
Gm8334,-1.1,0.898,0.333
Ntsr1,2.4,0.898,0.291
Fosl2,3.3,0.897,0.343
Gja6,2,0.897,0.292
Lnpep,-2.5,0.897,0.249
Ptges,2.3,0.897,0.291
Zmpste24,-3.3,0.897,0.249
ENSMUSG00000096364,0.9,0.897,0.335
Gm12790,-2.4,0.895,0.334
Itgae,0.9,0.895,0.336
Rufy2,1,0.895,0.336
ENSMUSG00000097298,4.2,0.895,0.334
2010003K11Rik,-1,0.894,0.23
Chp2,-1.3,0.894,0.292
Zc3hav1,10.1,0.894,0.344
Zfp568,-2.3,0.894,0.292
Zpld1,1.1,0.894,0.336
Acbd7,2.7,0.893,0.249
Arhgap39,-3.6,0.893,0.231
Atp8b5,-1.5,0.893,0.292
Olfr700,4.8,0.893,0.292
Slc2a8,5.3,0.893,0.249
Vmn1r12,-1.1,0.893,0.292
Mapk1ip1l,-2.8,0.892,0.249
Tatdn3,-6.7,0.892,0.231
Zfp473,-3.3,0.892,0.249
Aoc3,2,0.891,0.292
AW549877,-1.6,0.891,0.345
Gm43302,1.6,0.891,0.23
Npdc1,-0.5,0.891,0.337
Cstf2t,-2.7,0.89,0.345
Daxx,-1.7,0.89,0.293
Leprot,2.7,0.89,0.249
ENSMUSG00000045110,6.2,0.89,0.249
Ddi1,-2.8,0.889,0.25
Larp4b,8,0.889,0.345
ENSMUSG00000055396,2.3,0.889,0.337
Dgkz,-4.3,0.888,0.197
Gm21093,-6.3,0.888,0.338
Arl6ip6,1.5,0.887,0.338
Gfpt1,-2,0.887,0.251
Pitrm1,-1.6,0.887,0.251
Topors,4,0.887,0.293
Gm4775,-1.6,0.886,0.339
Olfr519,4.6,0.886,0.231
Rnf219,3.3,0.886,0.251
Shroom4,-1.3,0.886,0.232
Slc6a7,2.8,0.886,0.198
Ythdf1,5.8,0.886,0.249
Ces1d,-2.2,0.885,0.198
Gmcl1,1.6,0.885,0.293
Ighg1,2.9,0.885,0.34
Itgb1,-1.4,0.885,0.293
Vps50,-1.9,0.885,0.249
BC025446,4.1,0.884,0.34
Gm10645,-3.9,0.884,0.34
Nrbp1,-6.5,0.884,0.198
Ntm,3.2,0.884,0.232
Prph,-3.1,0.884,0.233
Slc16a6,1.7,0.884,0.198
4930583I09Rik,2,0.883,0.341
Apc2,3.4,0.883,0.294
Ccdc171,-1.7,0.883,0.25
Lrif1,3.8,0.883,0.251
Reg1,-4.8,0.883,0.199
Dmtf1,1.9,0.882,0.294
Sprr2h,5.5,0.882,0.25
Zfp287,1.3,0.882,0.347
Gm1604a,2.2,0.881,0.341
Notch4,2.9,0.881,0.294
Ptgis,-3.5,0.881,0.199
Tnfsf8,-2.5,0.881,0.294
As3mt,-1.9,0.88,0.233
Gldn,1.5,0.88,0.232
ENSMUSG00000097070,2.7,0.88,0.342
Abi2,-1.3,0.879,0.348
Bmp8a,-1.8,0.879,0.25
Fam183b,2.8,0.879,0.293
Gm26571,-9.6,0.879,0.342
Palm,2.5,0.879,0.234
Pcolce2,-1.5,0.879,0.294
Zfp457,9.3,0.879,0.348
ENSMUSG00000095795,3.2,0.879,0.294
Ccdc25,-1.1,0.878,0.34
Creb3l4,-1.4,0.878,0.252
Il22ra2,4.6,0.878,0.251
ENSMUSG00000071495,1.7,0.878,0.293
Asap2,-1.6,0.877,0.234
Entpd1,-0.5,0.877,0.341
Gm5600,3.4,0.877,0.343
Mfrp,1.4,0.877,0.341
ENSMUSG00000091294,-4.8,0.877,0.348
Chrng,-1.5,0.876,0.2
Gm7535,-1.8,0.876,0.344
Opcml,-6.7,0.876,0.234
Wdr45,5.1,0.876,0.252
Adamts15,-3.2,0.875,0.253
Ccnd1,-5,0.875,0.295
Hist1h4c,-1.7,0.875,0.349
Zfp583,1.7,0.874,0.349
Tnfrsf18,2.2,0.873,0.295
Wfdc12,3,0.873,0.294
Exoc1,-4.4,0.872,0.235
Msr1,4.3,0.872,0.253
Tnn,2.6,0.872,0.295
Zfp592,-2.3,0.872,0.35
Acsl4,-5.8,0.871,0.202
Adra2c,-5.2,0.871,0.202
Olfr1511,1.9,0.871,0.233
Prdm9,2.1,0.871,0.35
Fnd3c2,-6.3,0.87,0.347
Igkv14-130,-2.5,0.87,0.347
Nmu,-1.9,0.87,0.254
ENSMUSG00000022542,3.9,0.869,0.296
Efcab8,-3.9,0.869,0.347
Gas8,-1.4,0.869,0.236
Mrln,1.5,0.869,0.347
Nat14,1.9,0.869,0.351
Slc35g1,2,0.869,0.343
4930542C12Rik,2.8,0.867,0.348
Gsc2,1.4,0.867,0.351
Nfkbiz,2,0.867,0.351
Phlda2,4.3,0.867,0.296
Ppp3r2,2.2,0.867,0.296
Rasal3,5.2,0.867,0.252
Slc22a17,-2.4,0.867,0.351
Uckl1,-7.7,0.867,0.203
Prkcz,1.9,0.866,0.203
Gm10961,-3.9,0.865,0.349
Nol4,4,0.865,0.349
Ccdc184,-1.5,0.864,0.35
Comtd1,-2.2,0.864,0.204
Fkbp11,5.3,0.864,0.256
Olfr1232,-1.5,0.864,0.295
Tshr,1.6,0.864,0.296
Ap5z1,-1.5,0.863,0.352
AU016765,-5.4,0.863,0.35
Epha2,4.9,0.863,0.204
Gm26661,4.4,0.863,0.35
Igkv4-79,3.5,0.863,0.35
Kdm3b,1.5,0.863,0.352
Klra6,-5,0.863,0.295
Msl3l2,4.5,0.863,0.295
Myo1c,-2.7,0.863,0.256
Ak4,2.7,0.862,0.204
Aspm,3.3,0.862,0.297
Rnf44,-3,0.862,0.256
Nt5dc1,-0.4,0.861,0.345
Unc13a,3.4,0.861,0.256
Add2,-3.6,0.86,0.238
Gca,1.7,0.86,0.205
Hhla1,1.7,0.86,0.234
Nxpe3,2.9,0.86,0.238
Olfr814,-2.2,0.86,0.295
Rbm25,-3.9,0.86,0.351
Stmn3,3.2,0.86,0.257
ENSMUSG00000059309,2,0.86,0.353
ENSMUSG00000094073,3.9,0.86,0.295
ENSMUSG00000094341,3.9,0.86,0.295
ENSMUSG00000094666,3.9,0.86,0.295
ENSMUSG00000094711,3.9,0.86,0.295
ENSMUSG00000095471,3.9,0.86,0.295
ENSMUSG00000096118,3.9,0.86,0.295
ENSMUSG00000096267,3.9,0.86,0.295
ENSMUSG00000096469,3.9,0.86,0.295
ENSMUSG00000096542,3.9,0.86,0.295
Ace,-4.2,0.859,0.205
Gm11239,2.2,0.859,0.352
Lypd6b,-0.6,0.859,0.234
Stmn1,-0.4,0.859,0.345
Cnpy2,-2.7,0.858,0.258
Gm10710,3.5,0.858,0.353
Kdm6b,-1.3,0.858,0.297
Slc17a8,-1.9,0.858,0.258
Clu,-1.2,0.857,0.297
Dnlz,3.7,0.857,0.238
Hunk,-1.4,0.857,0.354
Cyp1b1,-5.2,0.856,0.297
Lpcat2b,-1.2,0.855,0.296
Map1s,2.5,0.855,0.355
Olfr1342,-2.9,0.855,0.296
Aars2,-7.4,0.854,0.206
Igkv14-111,3.5,0.854,0.355
Katnal1,-1.5,0.854,0.355
Mcm3ap,-1.2,0.854,0.298
Metap2,-3.5,0.854,0.206
Cldn6,1.2,0.853,0.347
Gm21976,-5.4,0.853,0.355
Lmntd2,4.8,0.853,0.355
Mrgprd,2.6,0.853,0.235
Phtf1,-3.1,0.853,0.259
Dbf4,2.9,0.852,0.207
Gm10175,-4.5,0.852,0.355
Guca1a,-5.4,0.852,0.207
Olfr514,2.7,0.852,0.296
Rabgap1l,0.6,0.852,0.347
Tmem120a,-4.2,0.852,0.24
Acvr2b,-2.2,0.851,0.207
Apool,-2.9,0.851,0.259
Defb19,3.9,0.851,0.235
Ehd1,-2.8,0.851,0.259
Fbxo11,-2.9,0.851,0.259
Fkbp7,4.2,0.851,0.259
Gm21863,-3,0.851,0.356
Myo18b,-1.2,0.851,0.298
ENSMUSG00000062327,-1.9,0.851,0.254
Bcl2l11,1.2,0.85,0.298
Reep6,-3.4,0.85,0.24
Zfp273,-2.4,0.85,0.356
Cacna1b,-3.7,0.849,0.208
Hist1h3a,5.1,0.849,0.26
Opn3,-1.3,0.849,0.348
Dnah10,-7.3,0.848,0.24
Fbxo21,-3.1,0.848,0.26
Fto,2.6,0.848,0.357
Gm9817,-2.1,0.848,0.357
Hcfc2,1.5,0.848,0.357
Nlgn3,-0.6,0.848,0.349
P2ry10,2.1,0.848,0.235
Atp7a,-2.2,0.847,0.26
Fam78b,6,0.847,0.254
Mex3b,-2.8,0.847,0.26
Selenok,0.6,0.847,0.349
Tmem237,2,0.847,0.349
ENSMUSG00000073738,-1.1,0.847,0.358
1190002N15Rik,5.1,0.846,0.26
Kcnd1,-0.7,0.846,0.349
Olfr1450,-1.5,0.846,0.358
Slit3,2.4,0.846,0.254
Tcerg1l,3.3,0.846,0.299
Zcwpw1,6.3,0.846,0.26
Gm5286,-2.1,0.845,0.358
Lipk,-2.8,0.845,0.261
Olfr1205,1.8,0.845,0.235
Plin3,2.5,0.845,0.209
Ackr3,2.5,0.844,0.236
Cdh20,-8.6,0.844,0.299
Gm21827,2,0.844,0.359
Gm4985,3.8,0.844,0.359
Gopc,-1.1,0.844,0.299
Chd9,-1,0.843,0.299
Defb35,-5,0.843,0.359
ENSMUSG00000073854,1.5,0.843,0.359
Il10rb,-8.9,0.842,0.299
Tmem87b,-0.4,0.842,0.35
Atf7,3.5,0.841,0.36
Cep120,2.3,0.841,0.351
Chst11,-0.5,0.841,0.351
Defb11,-5.1,0.841,0.36
Gm5617,-2.9,0.841,0.262
Nap1l4,7.7,0.841,0.359
Rnf34,-2.6,0.841,0.262
Ubr3,5.1,0.841,0.262
Cog3,5.1,0.84,0.262
Lin28a,-1.3,0.84,0.359
Pck2,4.3,0.84,0.242
Prpf4,-3,0.84,0.262
Shprh,2.5,0.84,0.3
Xylb,-4.2,0.84,0.21
Adam39,-2.7,0.839,0.262
Dph3b-ps,-2.4,0.839,0.361
Ppp4c,-7.8,0.839,0.211
Tmem126b,-0.6,0.839,0.351
Uqcr10,-3.6,0.839,0.211
ENSMUSG00000074273,-5.1,0.839,0.361
Ano10,-2.4,0.838,0.243
Brsk1,-5.7,0.838,0.211
Dnajc30,-1.5,0.838,0.262
AU022751,-3.6,0.837,0.363
Fbxo6,-2.7,0.837,0.263
Olfr1099,3.4,0.837,0.237
Olfr319,1.9,0.837,0.363
Olfr816,-2.2,0.837,0.297
Trav3d-3,-4,0.837,0.363
Trav3n-3,-4,0.837,0.363
B530045E10Rik,2.2,0.836,0.364
Ext1,-1.3,0.836,0.3
Lgals12,-6.2,0.836,0.243
Olfr308,3.6,0.836,0.237
Tmed3,-2.8,0.836,0.263
Chit1,2.3,0.835,0.212
Nol4l,2.3,0.835,0.364
Pdzrn4,-2.2,0.835,0.263
Svil,-6.1,0.835,0.243
2300009A05Rik,-7,0.834,0.243
Aldh3a2,-3.5,0.834,0.212
Cntd1,3,0.834,0.263
Paqr6,1.1,0.834,0.353
Prok2,1.8,0.834,0.301
Sqor,3.7,0.834,0.243
Tcstv1,-2.1,0.834,0.364
Tex9,4.2,0.834,0.301
1700049E17Rik1,3.4,0.833,0.365
9130011E15Rik,1.1,0.833,0.353
Ccdc8,-2.2,0.833,0.256
Gm2832,3.4,0.833,0.365
Gm8104,3.4,0.833,0.365
Gm8126,3.4,0.833,0.365
Prrxl1,-5.1,0.833,0.365
Ripor3,-1.9,0.833,0.244
Rnf146,2.7,0.833,0.263
Aplnr,1.8,0.832,0.301
Arid1b,4.3,0.832,0.362
Ms4a1,-3.3,0.832,0.212
Olfr370,3.6,0.832,0.238
Saa4,-2.6,0.832,0.264
Zbtb10,-2.5,0.832,0.362
C1rl,5.1,0.831,0.264
Colgalt1,2.4,0.831,0.244
Kctd1,-2.7,0.831,0.264
Speer4b,4.5,0.831,0.298
Dcbld2,2,0.83,0.354
Elovl1,-3.7,0.83,0.244
Gipc1,-2.6,0.83,0.264
H2afy2,6.1,0.83,0.362
ENSMUSG00000073090,1.8,0.83,0.366
Cst10,2,0.829,0.301
Dcaf12l1,4.7,0.829,0.298
Gm3409,1.9,0.829,0.298
Klf13,-1.4,0.829,0.362
Spns3,-0.9,0.829,0.362
BC049730,3.4,0.828,0.367
Olfr980,2.2,0.828,0.239
Pld5,2,0.828,0.239
Smarca5,2.8,0.828,0.301
Bean1,3.4,0.827,0.239
Gpr63,-0.6,0.827,0.355
Kidins220,2.7,0.827,0.214
Man2b1,5,0.827,0.265
Mrvi1,-2.5,0.827,0.265
Prss58,1.8,0.827,0.265
Serpina1d,-2.3,0.827,0.257
Slc43a3,3,0.827,0.257
Dnah1,2,0.826,0.245
Gm9008,-1.5,0.826,0.368
Cep162,4.3,0.825,0.368
Dnajc4,-2.8,0.825,0.265
Kat2b,2.5,0.825,0.302
Plxna1,-2.8,0.825,0.364
6430571L13Rik,1.1,0.824,0.355
Bbc3,-2,0.824,0.302
Cops5,-0.9,0.824,0.364
Hadha,2.8,0.824,0.215
Ighv1-31,-1.1,0.824,0.369
Saraf,5.1,0.824,0.369
Scn10a,-2.5,0.824,0.265
Tinagl1,-2.5,0.824,0.265
Adam7,5,0.823,0.266
Cry2,-2.9,0.823,0.246
Eef2k,-3.4,0.823,0.215
Il1rap,0.9,0.823,0.356
Lipo5,-10,0.823,0.369
Spsb1,-1.9,0.823,0.266
A830031A19Rik,1.9,0.822,0.369
Bpifa2,2.4,0.822,0.266
Gm10238,2.9,0.822,0.369
Gm29254,-4.6,0.822,0.215
Magix,1.6,0.822,0.239
Ttc29,1.5,0.822,0.239
ENSMUSG00000057924,3.4,0.822,0.369
Agtr2,1.8,0.821,0.216
Cpb1,-1.4,0.821,0.216
Il4i1,-4.9,0.821,0.216
Snip1,1.2,0.821,0.365
Tmem204,-3,0.821,0.266
1700037H04Rik,6.6,0.82,0.258
Camkk1,1.9,0.82,0.216
Fgf20,4.8,0.82,0.303
Prr30,-2.1,0.82,0.37
