Gene_ID,Castle_Effect,Castle_Score,P_value
Syt8,3.9,0.466,0.373
Tm2d2,-6.6,0.466,0.373
Zdhhc5,-2.4,0.466,0.489
Dntt,2.6,0.465,0.28
Ell2,-2.9,0.465,0.463
Fam53a,2.5,0.465,0.236
Hmgcl,-1,0.465,0.338
Imp4,-6.4,0.465,0.338
Oog4,-1.7,0.465,0.378
Sfta2,-8.6,0.465,0.378
Shb,-1.9,0.465,0.236
Atf7ip,-4.2,0.464,0.463
D3Ertd751e,1.9,0.464,0.236
Igha,2.3,0.464,0.378
Pla2g12b,2.2,0.464,0.374
Tmem200c,1.3,0.464,0.378
Zfp983,-1.9,0.464,0.378
Crtap,7.1,0.463,0.236
Elmod3,-3.4,0.463,0.374
Epb41l4a,2.7,0.463,0.374
Mgrn1,1.7,0.463,0.344
Msx1,-3.5,0.463,0.463
Slc27a4,2,0.463,0.463
Gdi2,-1.8,0.462,0.344
Ifna5,1.2,0.461,0.22
Ighv2-6-8,-1.5,0.461,0.379
Smg1,-1.8,0.461,0.34
ENSMUSG00000074957,-5.9,0.461,0.228
2310022A10Rik,1.8,0.46,0.237
Fez1,2.5,0.46,0.281
Gm1553,2.6,0.46,0.379
Irf2,-1.4,0.459,0.465
Olfr701,0.5,0.459,0.492
Sema4d,2.6,0.459,0.345
ENSMUSG00000061704,1.9,0.459,0.379
Cinp,-6.5,0.458,0.341
Gli3,1.7,0.458,0.281
Kif28,7.1,0.458,0.237
Ppm1g,-2.1,0.458,0.341
Sox14,2.9,0.458,0.237
Tbpl1,-1.2,0.458,0.466
Cct3,-4,0.457,0.342
Cenpu,1.8,0.457,0.38
Cmpk2,1.4,0.457,0.282
Igkv3-2,2.6,0.457,0.38
Mfsd9,-1.2,0.457,0.493
Prr3,-1.4,0.457,0.466
Safb2,2,0.457,0.466
Drc1,1.3,0.456,0.221
Fam234b,0.3,0.456,0.493
Gulp1,-1.1,0.456,0.377
Mmp27,-3.9,0.456,0.342
Sap30,-3.9,0.456,0.467
Tfap4,-2.9,0.456,0.467
Tnfrsf1b,2.1,0.456,0.282
9230104M06Rik,3.2,0.455,0.38
Arrdc2,-3.4,0.455,0.346
Kcns1,-1,0.455,0.494
Eif3i,-5,0.454,0.468
Gm4799,-8.4,0.454,0.38
Hnrnph1,-2,0.454,0.346
Ighv1-24,1.7,0.454,0.38
Pabpc4,-2.7,0.454,0.378
Rhbdf2,0.2,0.454,0.494
Tanc1,-2.5,0.454,0.468
Zfp446,1.6,0.454,0.468
BC031181,6.7,0.453,0.238
Cnn2,4.4,0.453,0.378
Dnajc30,-1.6,0.453,0.346
Fam213a,-1.6,0.453,0.378
Krt26,2.1,0.453,0.221
Nt5dc2,2.8,0.453,0.238
Pkn1,-4.2,0.453,0.343
Selenop,2.9,0.453,0.346
ENSMUSG00000094583,-0.6,0.453,0.229
Asphd2,-3.2,0.452,0.378
Cercam,1.7,0.452,0.378
Dhx34,1.8,0.452,0.469
Dspp,-3.7,0.452,0.381
Gm1840,-2.4,0.452,0.381
Nsd3,2,0.452,0.283
Ripk2,-1.2,0.452,0.344
Rtl8a,1.9,0.452,0.283
Rtl8b,1.9,0.452,0.283
Mblac2,2.9,0.451,0.238
Olfr1347,2.6,0.451,0.229
Defb33,2.6,0.45,0.381
Dlgap5,1.2,0.45,0.283
Nol12,-2.4,0.45,0.469
Sox17,7.1,0.45,0.239
Uck2,-1.9,0.45,0.345
Ucp2,-1,0.45,0.283
4930583I09Rik,1.6,0.449,0.381
BC025920,3.7,0.449,0.381
Cdh5,1.6,0.449,0.345
Hsd3b7,-7.2,0.449,0.38
Loxl4,3.5,0.449,0.239
Tbx10,-0.8,0.449,0.47
Tbx18,-1.1,0.449,0.47
Abcc12,4,0.448,0.38
Cped1,-2.6,0.448,0.38
Hr,-1.5,0.448,0.47
Olfr380,-1.4,0.448,0.23
Trmt10c,-5.8,0.448,0.38
Bdh2,3.8,0.447,0.38
Btbd11,-2.4,0.447,0.471
Gabpb2,-1.9,0.447,0.471
Gm10684,-3.2,0.447,0.382
Ntpcr,1.5,0.447,0.348
Otc,-2.4,0.447,0.346
Sptlc1,-7.6,0.447,0.346
Ust,1.2,0.447,0.223
Cd1d1,-1.4,0.446,0.347
Cpe,-1.7,0.446,0.347
Ctrl,-1.3,0.446,0.348
Ighv1-62-2,-4.1,0.446,0.382
Ighv1-71,-4.1,0.446,0.382
Lcn9,-2.2,0.446,0.347
Med11,2.4,0.446,0.471
Olfr988,1.4,0.446,0.23
Plpp6,0.2,0.446,0.497
Cbfa2t2,-1.6,0.445,0.472
Cpd,-1.3,0.445,0.347
Gm9830,1.6,0.445,0.383
Itgb2,-1,0.445,0.284
Magix,2.3,0.445,0.223
Poldip2,-6.5,0.445,0.381
Pxmp4,-1.4,0.445,0.348
Rasa2,1.9,0.445,0.381
Slc6a21,1.6,0.445,0.23
Tceanc,-2,0.445,0.472
Arntl2,-1.8,0.444,0.472
Aven,1.1,0.444,0.285
Eras,-1.6,0.444,0.381
Alppl2,-1.4,0.443,0.348
Camp,-2.4,0.443,0.348
Chp1,-2.2,0.443,0.349
Med1,-1.5,0.443,0.348
Pdcd2,-1.5,0.443,0.473
Ralgapa1,-6.1,0.443,0.382
Adora3,1.3,0.442,0.348
Bpifa1,-6.4,0.442,0.382
Ces1d,-1.6,0.442,0.348
Nr1h2,2.2,0.442,0.285
Panx1,1.2,0.442,0.348
Smg5,-2.3,0.442,0.473
Ttc26,2.7,0.442,0.24
Xaf1,-1.8,0.442,0.382
Cntnap5c,2,0.441,0.231
Cyp17a1,-0.9,0.441,0.285
Fgd3,2.8,0.441,0.383
Gba2,-5.9,0.441,0.383
Gm10650,2.9,0.441,0.384
Ndufaf7,-6.4,0.441,0.383
Rnase2b,-4.1,0.441,0.384
Smarca5,1.8,0.441,0.285
Stk32b,-4.8,0.441,0.349
Acp6,-1.2,0.44,0.349
Gzmn,2.5,0.44,0.231
Neto1,2.4,0.44,0.224
Saa3,-2,0.44,0.35
Trim10,3,0.44,0.35
Trim35,2.4,0.44,0.35
ENSMUSG00000000486,1.3,0.439,0.286
Fbxw5,-4.2,0.439,0.384
Nln,-2.1,0.439,0.35
Rnf186,2.3,0.439,0.35
Zfp322a,-2.8,0.439,0.475
Baz2b,-1.3,0.438,0.475
Elmod2,-4.4,0.438,0.384
Olfml1,2.4,0.438,0.225
Abhd17a,1.5,0.437,0.286
Arhgef33,2.6,0.437,0.225
Cfap46,-1.7,0.437,0.385
Scimp,1.4,0.437,0.225
Sdc2,-1.2,0.437,0.286
Adprhl2,2.8,0.436,0.242
Espl1,2.7,0.436,0.286
Fam161a,1.5,0.436,0.286
Gpat3,-0.9,0.436,0.385
Mdp1,-5.8,0.436,0.476
Zfp953,2,0.436,0.385
ENSMUSG00000099122,2,0.436,0.385
Pramel7,1.9,0.435,0.232
Ugt1a9,2.5,0.435,0.352
ENSMUSG00000091865,-1.6,0.435,0.385
Amn1,1.5,0.434,0.242
Caml,-3.5,0.434,0.352
Clu,2.1,0.434,0.287
Cypt3,1.8,0.434,0.385
Evi5,2.5,0.434,0.287
Madcam1,2.2,0.434,0.232
Mtg1,-6.5,0.434,0.386
P2ry1,1.4,0.434,0.287
Slc25a31,-2.8,0.434,0.386
Zfp189,-1.1,0.434,0.477
2210407C18Rik,1.5,0.433,0.232
Bard1,2.7,0.433,0.287
Frem3,2.8,0.433,0.386
Kcnc1,-1.1,0.433,0.226
Rbmx,-1.3,0.433,0.478
Ror1,2,0.433,0.478
Trdn,-2.2,0.433,0.503
Zscan5b,1.9,0.433,0.478
ENSMUSG00000095329,1.7,0.433,0.386
Clrn2,1.3,0.432,0.226
Dnajc12,1.3,0.432,0.352
Mapk8,-1.2,0.432,0.478
Ecd,-5,0.431,0.479
Map3k5,-1.7,0.431,0.479
Prkar1a,-2.3,0.431,0.353
Trim34a,1.7,0.431,0.352
ENSMUSG00000055396,1.7,0.431,0.386
Ltbp2,1.4,0.43,0.227
Olfr1099,2.2,0.43,0.227
Pglyrp3,-3.4,0.43,0.354
Stab2,-0.7,0.43,0.387
Yipf7,-0.9,0.43,0.227
Zfp280d,-1.2,0.43,0.479
Comp,1.3,0.429,0.354
Dmrta1,1.3,0.429,0.48
Gdnf,1.9,0.429,0.352
Gm6351,2.2,0.429,0.233
Gm7982,2.2,0.429,0.233
Nlgn3,-1.4,0.429,0.504
Ptges,1.3,0.429,0.288
Trav16d-dv11,2,0.429,0.387
Trim21,2,0.429,0.243
Zdhhc19,-0.9,0.429,0.48
1810065E05Rik,1.6,0.428,0.233
Bhmt,1.7,0.428,0.355
Gypa,3.3,0.428,0.387
Mid1ip1,-1.1,0.428,0.388
Nlgn1,-1.5,0.428,0.354
Smpd4,1.6,0.428,0.355
Dnah8,1.5,0.427,0.289
Gm9947,1.9,0.427,0.387
Igkv4-78,3.3,0.427,0.387
Olfr1497,-1,0.427,0.227
Tmem132e,1.7,0.427,0.227
Fbf1,1.3,0.426,0.244
Pml,1.7,0.426,0.289
Spaca7,2.1,0.426,0.228
Chchd2,-1.6,0.425,0.39
Dsg2,-0.5,0.425,0.506
Ighv9-3,-5.5,0.425,0.388
Krt16,1.7,0.425,0.39
Mydgf,1.5,0.425,0.356
Myl10,-1.3,0.425,0.39
Nags,-4.1,0.425,0.356
Syndig1,1.7,0.425,0.228
Trav13n-4,-4.5,0.425,0.388
Cyp3a41b,-3.5,0.424,0.357
Fam122c,1.6,0.424,0.233
H2-Q4,1.7,0.424,0.357
Pla2g4e,-2.1,0.424,0.355
Rin3,-3.5,0.424,0.39
Slc25a43,-1.1,0.424,0.39
Srsf5,2.3,0.424,0.355
Gm10770,2.2,0.423,0.388
Smad1,5.3,0.423,0.482
Btg3,-1.3,0.422,0.29
Lsm8,-2.6,0.422,0.483
Prima1,-1,0.422,0.228
Rad50,-1.2,0.422,0.29
Sh3kbp1,1.5,0.422,0.358
Aspm,2.4,0.421,0.29
D6Wsu163e,-5,0.421,0.358
Hey1,-2.3,0.421,0.483
Prss36,2.3,0.421,0.356
Sox15,1.6,0.421,0.245
Tex22,7,0.421,0.245
Tspan5,0.5,0.421,0.508
Acsl3,-1.9,0.42,0.359
Apol7a,1.6,0.42,0.234
Cyth3,-2.1,0.42,0.359
D630036H23Rik,-1.3,0.42,0.389
Fscn1,1.1,0.42,0.392
Gm4744,1.9,0.42,0.389
Gpnmb,1.7,0.42,0.356
Prkcq,-5.1,0.42,0.359
Zfp146,-2.3,0.42,0.484
Gm10030,1.7,0.419,0.389
Mrpl1,-3.6,0.419,0.392
Pram1,-1.8,0.419,0.392
Recql5,-1.3,0.419,0.291
Scrt1,1.7,0.419,0.484
Slc7a15,-7.5,0.419,0.234
Trac,-1.3,0.419,0.389
Astn2,1,0.418,0.246
Cox7a2,1.6,0.418,0.393
Hist1h2ai,-1.3,0.418,0.357
Nsmce2,-0.7,0.418,0.291
Slc5a7,2.1,0.418,0.229
Uxs1,-6.4,0.418,0.393
Xrcc2,2.3,0.418,0.291
Barhl2,-1.3,0.417,0.485
Pcca,1.7,0.417,0.291
Rbm18,1.3,0.417,0.485
Rprml,2.1,0.417,0.229
Slc16a9,-1.4,0.417,0.509
Tmed2,1.5,0.417,0.393
Tmem164,-0.4,0.417,0.509
ENSMUSG00000094073,1.9,0.417,0.235
ENSMUSG00000094341,1.9,0.417,0.235
ENSMUSG00000094666,1.9,0.417,0.235
ENSMUSG00000094711,1.9,0.417,0.235
ENSMUSG00000095471,1.9,0.417,0.235
ENSMUSG00000096118,1.9,0.417,0.235
ENSMUSG00000096267,1.9,0.417,0.235
ENSMUSG00000096469,1.9,0.417,0.235
ENSMUSG00000096542,1.9,0.417,0.235
1190002N15Rik,2.5,0.416,0.358
D830013O20Rik,2.5,0.416,0.39
H1f0,1.8,0.416,0.486
Hcrt,2,0.416,0.361
Rem1,-7.2,0.416,0.394
Tnrc6b,2.1,0.416,0.486
4933430I17Rik,1.8,0.415,0.486
Btc,-1,0.415,0.358
Entpd2,1.4,0.415,0.23
Olfr522,-1,0.415,0.235
Oxsm,2.2,0.415,0.394
Ptpn21,2.7,0.415,0.292
Serpina10,2.1,0.415,0.23
Slc16a6,1.1,0.415,0.361
Tm4sf19,2.5,0.415,0.23
Try10,-2.3,0.415,0.361
Wfdc5,1.7,0.415,0.23
Cdk16,-5.3,0.414,0.362
Slc45a3,1.8,0.414,0.292
Bloc1s1,-3.5,0.413,0.395
Erc2,2.5,0.413,0.395
Kit,-4.7,0.413,0.362
Mnat1,-5.4,0.413,0.292
Rnf44,-1.7,0.413,0.358
Aak1,-1.9,0.412,0.391
Cd209a,-1.4,0.412,0.359
Dpcr1,1.5,0.412,0.231
Eogt,0.2,0.412,0.512
Gpn1,-0.8,0.412,0.488
Mpdu1,2.3,0.412,0.359
Ncor1,-1.4,0.412,0.359
Plch1,2.3,0.412,0.359
Tktl1,-0.8,0.412,0.292
Capza2,2.3,0.411,0.396
Gm21767,-0.9,0.411,0.392
Gm21822,-0.9,0.411,0.392
Igkv4-69,2.2,0.411,0.392
Pdk1,1.8,0.411,0.363
Sertad4,1.4,0.411,0.231
Tmem28,1.2,0.411,0.231
Trmt2b,2.3,0.411,0.396
Aasdh,-3.6,0.41,0.396
Ccdc175,2.1,0.41,0.231
Olfr603,1.7,0.41,0.236
Ttc9b,2.4,0.41,0.359
4933413G19Rik,3.1,0.409,0.247
Adh6b,2.2,0.409,0.236
Clec3b,1.6,0.409,0.293
Dgat2l6,1.1,0.409,0.36
Pkn3,-2.3,0.409,0.364
1700093K21Rik,2.2,0.408,0.231
Cacng3,1.8,0.408,0.231
Cyp3a13,-2,0.408,0.36
Gm10604,-1.5,0.408,0.392
Olfr1178,2.1,0.408,0.236
Pik3cg,2.5,0.408,0.397
Poc1b,2.2,0.408,0.36
Slc25a33,-0.9,0.408,0.36
Slc2a12,-1.3,0.408,0.513
1810011H11Rik,0.6,0.407,0.514
4930426L09Rik,-1.1,0.407,0.393
Csta1,-1.2,0.407,0.393
Efna1,2.1,0.407,0.248
Ndufs1,-3.2,0.407,0.365
Nelfb,-3.7,0.407,0.49
Spata31d1a,2,0.407,0.248
Akr1b7,1.7,0.406,0.237
Angel2,2.1,0.406,0.248
Foxr1,-0.6,0.406,0.491
Glt1d1,1.5,0.406,0.294
Gm21818,-4.5,0.406,0.393
Phf3,-1.6,0.406,0.491
Tomm22,-1.1,0.406,0.398
Arid5a,1.4,0.405,0.491
Atad2,2.2,0.405,0.361
Cdk5rap2,-1.1,0.405,0.294
Chmp3,-1.3,0.405,0.361
Faap20,2.6,0.405,0.248
Gm13306,1.6,0.405,0.248
Nol4l,2.5,0.405,0.393
Taar9,2,0.405,0.232
ENSMUSG00000059996,1.2,0.405,0.237
4930548H24Rik,-3.1,0.404,0.394
Gatad2a,-2.8,0.404,0.362
Nop53,-4.3,0.404,0.492
Olfr1371,2.1,0.404,0.394
Olfr355,-1,0.404,0.232
Slc25a19,-4.6,0.404,0.399
Zbtb49,-1.5,0.404,0.492
Zfp472,2.2,0.404,0.237
Aire,-1.4,0.403,0.492
Arfrp1,2.2,0.403,0.362
Bco2,4.7,0.403,0.4
Btf3l4,1.2,0.403,0.492
C330021F23Rik,-1,0.403,0.237
Gpd1,-0.9,0.403,0.367
Hoxa5,-1,0.403,0.492
Igkv4-80,1.9,0.403,0.394
Mns1,1.3,0.403,0.249
Tg,1.9,0.403,0.294
Tsc22d4,1.7,0.403,0.294
Utp3,-1.8,0.403,0.492
Fam110c,-0.7,0.402,0.295
Olfr223,-1.3,0.402,0.237
Sult2a7,2,0.402,0.394
Tmem104,-0.7,0.402,0.516
Zmynd8,-4.7,0.402,0.367
ENSMUSG00000079733,2.4,0.402,0.394
Fam90a1a,1.4,0.401,0.237
Fga,1.2,0.401,0.368
Gabrr3,-2.3,0.401,0.368
Nwd1,-0.7,0.401,0.233
Pstpip2,2.5,0.401,0.368
Tmem131,-0.3,0.401,0.516
Adam26a,1.3,0.4,0.237
Gm12166,-1.8,0.4,0.395
Gm6214,2.4,0.4,0.395
Icam2,-1.8,0.4,0.517
Nadk,1.5,0.4,0.368
Olfr548-ps1,-1.6,0.4,0.395
Oplah,-1.9,0.4,0.368
Rab6a,-0.9,0.4,0.401
Rgs7,2.4,0.4,0.295
Tom1,1.5,0.4,0.295
ENSMUSG00000094355,-0.6,0.4,0.237
Gm10490,-2,0.399,0.395
Ipp,1.7,0.399,0.363
Krt20,-2.2,0.399,0.401
Prss46,2,0.399,0.234
Sohlh1,-1.4,0.399,0.494
Tnks,-1.6,0.399,0.295
Uba7,1.6,0.399,0.363
Ccdc14,1.8,0.398,0.25
Foxl1,-3,0.398,0.495
Smim17,1.9,0.398,0.395
Snx29,0.3,0.398,0.518
Tmem173,-6.1,0.398,0.402
Tmem201,2.6,0.398,0.25
Olfr146,-5.6,0.397,0.395
Olfr33,1.7,0.397,0.238
Rabif,-1.3,0.397,0.364
Slc5a4a,1.3,0.397,0.395
Sp7,-1.5,0.397,0.495
Hdac11,-0.9,0.396,0.496
Mrs2,-1.3,0.396,0.403
Mxd1,1.7,0.396,0.403
Spata31d1c,1.4,0.396,0.396
Zhx1,1,0.396,0.496
Dpy19l1,-1.7,0.395,0.519
Dym,-0.9,0.395,0.364
Hist1h2bp,-2.7,0.395,0.496
Irf4,-1.2,0.395,0.297
Nnmt,-3.1,0.395,0.371
Plxna4,5.2,0.395,0.496
Arhgap33,1.5,0.394,0.365
Fam126a,-1.4,0.394,0.251
Nkx2-5,-2.2,0.394,0.497
Smad5,1.2,0.394,0.497
Tmem200b,-0.8,0.394,0.519
Aldh1a2,-6.7,0.393,0.372
Cd207,2.2,0.393,0.365
Eaf2,-2.8,0.393,0.365
Fam109b,2.3,0.393,0.251
Olfr322,-0.7,0.393,0.52
Pcnp,-0.8,0.393,0.297
Rnf114,1.4,0.393,0.365
Slc25a47,2.2,0.393,0.404
Snx7,1.7,0.393,0.235
Zfp229,1.3,0.393,0.239
Bcl3,1.7,0.392,0.297
F13a1,-2.1,0.392,0.372
Ighg3,-3.9,0.392,0.397
Rab27a,-0.9,0.392,0.405
Cebpzos,1.5,0.391,0.397
Git1,-5.6,0.391,0.373
Lingo2,1.8,0.391,0.298
Lmo4,2.2,0.391,0.498
Magi2,-1.3,0.391,0.373
Rpl28-ps4,1.5,0.391,0.397
Stard3nl,1.1,0.391,0.405
Zfp91,-1,0.391,0.498
Clk1,-3,0.39,0.373
Llcfc1,1.7,0.39,0.236
Mcoln3,5,0.39,0.405
Nat9,6.5,0.39,0.252
Pif1,-3.6,0.39,0.405
Rap1gap,5.2,0.39,0.405
Sacm1l,-7.9,0.39,0.373
Stmn1,0.2,0.39,0.521
Zhx3,-1.2,0.39,0.499
Cep170,1.6,0.389,0.366
Chchd10,-5.6,0.389,0.406
Cldn19,2.5,0.389,0.236
Fermt1,-2.5,0.389,0.406
Nup93,5.9,0.389,0.406
Serpina3j,1.9,0.389,0.239
Zfp703,-1.1,0.389,0.499
Actn2,4.3,0.388,0.406
Ar,1.9,0.388,0.298
Cartpt,-3.5,0.388,0.374
Epha4,-3,0.388,0.374
Gm1604a,2,0.388,0.398
Plp2,2.4,0.388,0.406
Yipf3,-2.4,0.388,0.374
Arc,1.7,0.387,0.367
Mief1,2.1,0.387,0.407
Tex13c3,2.8,0.387,0.398
Tmem252,1.5,0.387,0.237
Zfp976,-1.2,0.387,0.501
Cldnd2,-0.9,0.386,0.523
Gtf3c1,-3.6,0.386,0.501
Gtf3c5,-3.3,0.386,0.501
Higd1c,2.2,0.386,0.237
Irx3,-0.7,0.386,0.501
Krt79,-1.4,0.386,0.252
Mfap3,1.7,0.386,0.237
Msgn1,-1.5,0.386,0.501
Nap1l4,2.1,0.386,0.501
Spata17,1.3,0.386,0.252
St8sia5,0.5,0.386,0.523
Atxn2,3.2,0.385,0.367
Gm597,3,0.385,0.399
Gp1bb,-0.6,0.385,0.523
Tmem159,0.2,0.385,0.523
Zbtb45,-1.2,0.385,0.502
Zswim3,2,0.385,0.237
Brd2,-1.9,0.384,0.376
Ccdc121,2,0.384,0.253
Ctsk,1.2,0.384,0.376
Cyp24a1,1.9,0.384,0.3
Slc7a11,1.8,0.384,0.502
Ticam1,-2,0.384,0.502
Tmem259,-0.3,0.384,0.524
2410002F23Rik,-1.3,0.383,0.241
Casp8ap2,-1.8,0.383,0.503
Hint3,-2,0.383,0.409
Hs3st3b1,-1.9,0.383,0.368
Serpinb11,2,0.383,0.237
Trim16,1.2,0.383,0.503
Xylt2,-6.6,0.383,0.409
Zkscan6,-1.7,0.383,0.503
9230009I02Rik,1.4,0.382,0.399
B4gat1,2.8,0.382,0.369
Dapk3,-3.8,0.382,0.377
Dmkn,-2.2,0.382,0.253
Eme2,6.9,0.382,0.253
Evpl,3.5,0.382,0.409
Rdh8,-2.8,0.382,0.377
Rorb,3,0.382,0.3
Sit1,0.7,0.382,0.525
Arfgap1,1.8,0.381,0.41
Cldn6,-1.1,0.381,0.525
Dab2ip,1.2,0.381,0.3
Defb2,-2.9,0.381,0.4
Pgp,-1.5,0.381,0.504
Ssh2,-2.2,0.381,0.378
Zfp157,1.3,0.381,0.504
ENSMUSG00000036469,1.8,0.38,0.37
Arpc2,-3.4,0.38,0.378
Gm10226,2,0.38,0.4
Myh13,-1.1,0.38,0.41
Sntg2,-1,0.38,0.41
Zfyve16,2.4,0.38,0.37
A530021J07Rik,-1.8,0.379,0.401
Cyp4f14,-4.8,0.379,0.411
Lrif1,2.4,0.379,0.37
Pcp2,-1.2,0.379,0.411
Sec31b,-1.1,0.379,0.37
Slc6a15,2,0.379,0.238
Cdc73,2.3,0.378,0.301
Dll3,2.6,0.378,0.301
Gm10564,1.8,0.378,0.401
Ifi44,1.4,0.378,0.239
Igkv6-13,-4.4,0.378,0.401
Lsamp,2.5,0.378,0.239
Nccrp1,2.7,0.378,0.37
Nelfe,-3.4,0.378,0.379
Prdx4,1.5,0.378,0.37
Ptdss2,1.7,0.378,0.379
Zfat,-1.5,0.378,0.505
Zfp260,-1.2,0.378,0.505
Bmpr2,-3.2,0.377,0.38
Dock11,-1.2,0.377,0.412
Gbx2,4.5,0.377,0.506
Lmbrd2,-1,0.377,0.527
Mpl,1.6,0.377,0.301
Tfap2c,1.8,0.377,0.301
Trim59,2.9,0.377,0.401
3100002H09Rik,-4.4,0.376,0.402
Cask,1,0.376,0.38
Gm10184,-4.4,0.376,0.402
Gm10259,-4.4,0.376,0.402
Gm4553,1.6,0.376,0.402
Gstm1,2.6,0.376,0.302
Herpud1,2.7,0.376,0.371
Igkv8-19,-4.4,0.376,0.402
Olfr901,1.3,0.376,0.242
Pi16,-0.4,0.376,0.527
Taf13,-3.3,0.376,0.506
Vmn2r94,2.1,0.376,0.242
Wfdc1,1.6,0.376,0.239
ENSMUSG00000022542,-0.8,0.375,0.302
Cela1,-3.3,0.375,0.381
Chl1,2.1,0.375,0.302
Cnih2,1.9,0.375,0.255
Klrb1c,-0.8,0.375,0.24
Nfe2l1,-2,0.375,0.381
Rtn4rl2,-3.3,0.375,0.371
Tbc1d23,-1,0.375,0.255
Dok1,2,0.374,0.381
Emb,1.9,0.374,0.24
F11,-1.2,0.374,0.381
Igsf9,0.4,0.374,0.528
Rexo2,-6.3,0.374,0.413
Trim32,1.7,0.374,0.372
Cox10,4.5,0.373,0.414
Cyld,1.2,0.373,0.302
Heph,1.5,0.373,0.302
Lypla2,-1.8,0.373,0.508
Myh10,2.7,0.373,0.372
Olfr963,1.5,0.373,0.243
Ppp1r3d,-0.8,0.373,0.382
Ubap1,2.9,0.373,0.372
Zfp1,-1.1,0.373,0.508
A230065N10Rik,-1,0.372,0.403
Cacna1h,1.7,0.372,0.303
Chdh,1.8,0.372,0.414
Fbp2,-3.4,0.372,0.382
Ftl1-ps1,-1.2,0.372,0.403
Pctp,-1,0.372,0.382
Pkd1l2,-1.3,0.372,0.372
Rnps1,2.7,0.372,0.508
Tmem101,-1.1,0.372,0.529
Tsga10,-1.4,0.372,0.414
Camta2,2.6,0.371,0.509
Cavin4,-1.2,0.371,0.383
Cfap206,2,0.371,0.241
Dbi,-1.5,0.371,0.383
Dcaf17,-1.4,0.371,0.257
Gm16434,2,0.371,0.404
Gm6676,2,0.371,0.404
Nit2,2.1,0.371,0.415
Olfr935,-2.1,0.371,0.53
Psg25,1.3,0.371,0.243
Rbm43,-2.6,0.371,0.509
Timmdc1,1.3,0.371,0.415
Zfp638,-0.8,0.371,0.509
Gm19684,1.6,0.37,0.404
Lin7b,1.8,0.37,0.303
Tdrd7,-0.8,0.37,0.415
Tyr,1.3,0.37,0.303
Wdfy2,-1.3,0.37,0.373
Adgra1,1.2,0.369,0.51
Mrpl54,-1.3,0.369,0.374
Nid1,-2.1,0.369,0.384
Rtp4,-7.2,0.369,0.415
Sash3,1.9,0.369,0.241
Slc25a29,1.8,0.369,0.384
Slc45a4,-1.9,0.369,0.531
Cdkl3,-1.9,0.368,0.384
Raver1,1.1,0.368,0.51
Arhgef4,-2.8,0.367,0.417
Dlgap4,2.3,0.367,0.257
Gm20422,1,0.367,0.405
Ovca2,1.2,0.367,0.304
Rasl10a,-7.1,0.367,0.417
Trbv12-1,1.2,0.367,0.405
ENSMUSG00000069291,2.1,0.367,0.244
Ankib1,2.1,0.366,0.375
Apba1,-1.6,0.366,0.375
Dhx33,-1.9,0.366,0.511
Gm5111,-3.6,0.366,0.405
Kank1,1.5,0.366,0.304
Llgl1,2.2,0.366,0.375
Nabp1,-0.9,0.366,0.375
Opn3,-3.8,0.366,0.532
Pcdh1,-2.1,0.366,0.511
Ppp4r1,1.2,0.366,0.385
Scin,-1.3,0.366,0.375
Tns3,1.9,0.366,0.242
Vmn1r172,-1.3,0.366,0.244
9030619P08Rik,2,0.365,0.406
Naa30,6.9,0.365,0.258
Ninj2,0.2,0.365,0.532
Rpl10l,1.5,0.365,0.386
Usp39,-9.1,0.365,0.386
Zbtb22,-1.1,0.365,0.512
ENSMUSG00000055936,2.9,0.365,0.406
Acvrl1,-1.3,0.364,0.386
Cela2a,1.3,0.364,0.386
Dglucy,-4.7,0.364,0.406
Dppa5a,-2.2,0.364,0.513
Ern1,-2.2,0.364,0.386
Gm5434,1.2,0.364,0.406
Lipa,-1.6,0.364,0.386
Nelfa,2.9,0.364,0.375
Olfr893,1.3,0.364,0.244
Serpinf2,3.9,0.364,0.418
Slc2a6,-0.8,0.364,0.375
Ankk1,-1.6,0.363,0.387
Gm21827,1.4,0.363,0.407
Rpl13a-ps1,2.5,0.363,0.407
Aaas,1.3,0.362,0.419
Asb14,-1.5,0.362,0.376
Dcun1d4,-1.3,0.362,0.376
Dmpk,1.2,0.362,0.387
Gm10135,1.1,0.362,0.407
Kcnk3,2.1,0.362,0.387
Kiz,1.2,0.362,0.407
Pde8a,-2.5,0.362,0.387
Pwp1,-1.7,0.362,0.514
Ccdc73,1.4,0.361,0.407
Cdk4,-6,0.361,0.388
Csgalnact1,-3.2,0.361,0.42
Gm5422,-0.8,0.361,0.407
Nhp2,3,0.361,0.42
Olfr395,1.5,0.361,0.407
Slc30a9,2.3,0.361,0.42
1700069B07Rik,2.3,0.36,0.408
Anxa2,2.4,0.36,0.388
Gm14308,-2.4,0.36,0.515
Gm14434,-2.4,0.36,0.515
Gm2026,-2.4,0.36,0.515
Gm2840,1.2,0.36,0.408
Gm4724,-2.4,0.36,0.515
Hist1h2ac,2.1,0.36,0.376
Mpzl1,-0.8,0.36,0.535
Narfl,-4.5,0.36,0.515
Ndp,2.1,0.36,0.376
Olfr1066,2,0.36,0.245
Prpf40b,-1.2,0.36,0.515
Sdr16c5,3.2,0.36,0.42
Six4,2.6,0.36,0.376
Zfp800,-0.9,0.36,0.515
C87977,1.3,0.359,0.245
Caprin2,1.7,0.359,0.421
