Gene_ID,Castle_Effect,Castle_Score,P_value
Defb21,2.5,0.946,0.238
Igkv5-43,-2.3,0.946,0.238
Tmem120b,0.6,0.946,0.359
Aox1,2.4,0.945,0.253
Pja2,3.3,0.945,0.199
Zfp36l1,3.1,0.945,0.362
Adamtsl3,2.1,0.944,0.304
Fbln5,2.3,0.944,0.304
Man2b2,-1.3,0.944,0.304
Nlrx1,2.6,0.944,0.253
Ppih,-5.9,0.944,0.157
Slc7a13,-7,0.944,0.253
Jchain,-3.3,0.943,0.312
Kif1c,-2.1,0.943,0.199
Olfr292,-1.4,0.943,0.274
Ppp3r1,-4.6,0.943,0.158
Prrxl1,-5.7,0.943,0.239
Zfp821,2.2,0.943,0.362
Cemip,-6,0.942,0.24
Cnn2,2.3,0.942,0.254
Gm20715,-5.7,0.942,0.24
Igkv4-79,3.7,0.942,0.24
Olfr251,1.7,0.942,0.274
Sdha,-5.9,0.942,0.158
2410124H12Rik,-6,0.941,0.24
Btc,-1.6,0.941,0.2
Chmp4c,-2.4,0.941,0.313
Gm12689,-6,0.941,0.24
Nadk,3.3,0.941,0.158
Ripor2,-7.1,0.941,0.254
Skor2,11.5,0.941,0.362
Adgrd1,1.5,0.94,0.361
Gm4968,-3.1,0.94,0.24
Hgh1,-5.8,0.94,0.24
Srpk3,-5.5,0.94,0.158
Arf4os,-5.8,0.939,0.241
Bicc1,9.3,0.939,0.363
Cipc,-5.9,0.939,0.241
Gm13199,-5.8,0.939,0.241
Gm33962,-5.8,0.939,0.241
Gpr82,3.1,0.939,0.226
Pramef25,-5.8,0.939,0.241
Sgsm1,3.6,0.939,0.226
Tceal1,2.8,0.939,0.363
Zfp654,-2.6,0.939,0.363
Ceacam1,-3.7,0.938,0.363
Ggt5,-1.9,0.938,0.304
Htr2b,1.4,0.938,0.159
ENSMUSG00000021041,-6,0.938,0.241
Mapk13,1.7,0.937,0.363
Mrgpra1,2.6,0.937,0.226
Nars2,-6,0.937,0.159
Tmcc1,1.8,0.937,0.362
Tnfrsf25,1.5,0.937,0.305
Abcd1,-2.7,0.936,0.201
Dcn,-1.1,0.936,0.305
Esp3,-9.5,0.936,0.242
Klhdc8a,-1.1,0.936,0.305
Wdr89,-1.2,0.936,0.305
Zfp189,-3.3,0.936,0.364
Cdc20b,3.4,0.935,0.227
Pisd,-6.4,0.935,0.159
Atp6v1a,-6.5,0.934,0.159
Pias3,-2.6,0.934,0.201
Tmem52b,3,0.934,0.227
Gm5127,-1.6,0.933,0.275
Nwd2,-3.1,0.933,0.244
Terf2ip,1.6,0.933,0.364
Sdr42e1,-3.2,0.932,0.257
H2-Ab1,-4.2,0.931,0.16
Nif3l1,-3.3,0.931,0.257
Parvg,5.5,0.931,0.257
Sun1,8.8,0.931,0.365
Ugp2,-6.4,0.931,0.16
Zdhhc15,4,0.931,0.202
Anxa5,-6.7,0.93,0.16
Clec4b1,3,0.93,0.227
Dhrs3,-2.6,0.93,0.206
Galr1,3.6,0.93,0.227
Nkx6-1,-2.6,0.93,0.206
Rtkn,-2.6,0.93,0.206
Ttc30a1,5,0.93,0.313
Vps29,-2.6,0.93,0.206
Nhlrc1,-3.1,0.929,0.206
Pdpk1,-6.3,0.929,0.16
Adgre1,3.4,0.928,0.227
Laptm4b,2,0.928,0.364
Sh3d19,1.7,0.928,0.258
Tesk2,2.2,0.928,0.16
Zfp1,-1.5,0.928,0.366
D930048N14Rik,-7.6,0.927,0.245
Gpbar1,0.3,0.927,0.365
Sspn,-2.6,0.927,0.206
BC049352,3.6,0.926,0.275
Lcn4,-1.7,0.926,0.275
Zfp202,-4.8,0.926,0.259
Ascl4,1.7,0.925,0.366
Klf4,1,0.925,0.306
Notch4,1.2,0.925,0.306
Teddm1b,-10.9,0.925,0.246
Vsig10l,-10.6,0.925,0.314
Gm14698,-7.6,0.924,0.246
Ndufc2,-7.4,0.924,0.161
Pnpt1,-5.8,0.924,0.26
Bckdk,2.1,0.923,0.161
Foxn2,1.9,0.923,0.367
Mss51,-2.7,0.923,0.314
Hdhd3,6,0.922,0.207
Mocos,2.2,0.922,0.161
Mrnip,3.1,0.922,0.314
Spon1,-5.1,0.922,0.314
Tnip2,4.9,0.922,0.314
Wif1,-1.1,0.922,0.306
Klk5,-2.6,0.921,0.208
Mos,-4.2,0.921,0.162
Pawr,1.4,0.921,0.367
D130040H23Rik,-7.1,0.92,0.276
Gigyf1,1.1,0.92,0.307
Selenos,-3.3,0.92,0.208
Meis3,3.7,0.919,0.368
Sema4f,2.6,0.919,0.208
Zfp64,-6.3,0.919,0.247
Zfp790,1.5,0.919,0.368
4930539E08Rik,-2.9,0.918,0.315
Ccdc40,-2.7,0.918,0.315
Klhdc2,-3.7,0.918,0.315
Samd11,-3.7,0.918,0.315
Zbtb10,-2.4,0.918,0.368
Gpr3,-1,0.917,0.367
Slc16a6,1.5,0.917,0.162
Tab3,-2.1,0.917,0.247
Tnfsf8,-2.3,0.917,0.307
Acp2,-4.5,0.916,0.162
Efhd1,2.5,0.916,0.262
Pmp2,-1.8,0.916,0.162
Gm5084,-1.2,0.915,0.248
Mob1b,1.7,0.915,0.307
Aaas,4.3,0.914,0.263
Dnajc30,-1.5,0.913,0.209
Ifi44l,-2.5,0.913,0.209
Zgrf1,3.7,0.913,0.248
Coq5,-7.2,0.912,0.263
Lrrk2,3.6,0.912,0.163
Pag1,-5.8,0.912,0.263
Ppp1r32,-2.7,0.912,0.316
Epas1,-1,0.911,0.308
Mgat4b,-3.3,0.911,0.211
Eif2b1,-2,0.91,0.37
Olfr313,1.9,0.91,0.276
Cracr2b,-7.4,0.909,0.25
Syndig1l,-5.3,0.909,0.23
Mal2,-3.5,0.908,0.212
Cln8,2.9,0.907,0.371
Ctgf,1.4,0.907,0.308
Gss,-7.8,0.907,0.164
Ighv1-66,-2.9,0.906,0.251
Plekhg6,1.3,0.906,0.371
Ap1g1,-2.1,0.905,0.212
Cpt1c,-1.6,0.905,0.212
Muc1,4.2,0.905,0.277
Unk,-7.4,0.905,0.251
C1qb,-3.6,0.904,0.165
Fam234b,-1.6,0.904,0.371
Ptprr,-1.6,0.904,0.165
Cadm2,0.7,0.903,0.372
Fam173a,1.6,0.903,0.372
Sav1,2,0.903,0.372
Tmem9b,1.5,0.903,0.372
Ermard,-1.1,0.902,0.372
Il18rap,1.4,0.902,0.372
Rhox10,-1.8,0.902,0.277
Tgm3,1,0.901,0.309
Ccdc92b,4.9,0.9,0.317
Ddi2,-3.2,0.9,0.213
Glipr2,-2.4,0.9,0.165
Sult2a3,-2,0.9,0.165
Olfr813,-1.8,0.899,0.277
Sctr,-4,0.899,0.166
Zfp334,1.4,0.899,0.373
F2rl3,1,0.898,0.373
Herpud1,2.4,0.898,0.213
Hoxd8,1.6,0.898,0.373
Snx14,0.6,0.898,0.373
Cstf3,-3.3,0.897,0.268
Gpr26,-3.5,0.897,0.214
Slc10a2,-2.8,0.897,0.214
Bdkrb1,-3.2,0.896,0.214
Kctd15,-3.2,0.896,0.214
Map2k6,-3,0.896,0.373
Rapgef2,-7.1,0.896,0.268
Mmp13,-4.7,0.895,0.166
Scimp,2.8,0.895,0.232
Vmn1r234,3.6,0.895,0.253
Col22a1,2.4,0.894,0.232
Lrsam1,-2.5,0.894,0.214
Pxmp4,-2.5,0.894,0.214
Usp9y,-2.5,0.894,0.214
ENSMUSG00000096762,4.5,0.894,0.277
Mroh7,-3.9,0.893,0.216
Polr2k,1.9,0.893,0.31
Tspan15,1.8,0.893,0.375
Vmn1r51,2.5,0.893,0.31
Aldh3a2,-3.6,0.892,0.167
Bbs9,-8.1,0.892,0.318
Crabp2,-2.1,0.892,0.216
Fkbp3,3.5,0.892,0.269
H2al1o,-3.5,0.892,0.318
Plb1,4.9,0.892,0.216
Cyb5b,3.6,0.891,0.167
Mgat1,-5.3,0.891,0.167
Zzef1,-8.3,0.891,0.318
Olfr603,4.2,0.89,0.278
Rab3a,-1.7,0.89,0.27
Usp34,4.9,0.89,0.217
Cacna2d1,3.3,0.889,0.168
Nr2f6,2.1,0.889,0.311
Sema4a,-3.1,0.889,0.217
Tcaf2,-2.9,0.889,0.319
ENSMUSG00000059990,-3.4,0.889,0.278
Rap1gap2,4.7,0.888,0.271
Ceacam16,-2.7,0.887,0.376
Ermap,1.5,0.886,0.376
Zic4,2.1,0.886,0.376
Best2,0.4,0.885,0.377
Jakmip2,2.2,0.885,0.233
Pptc7,1.2,0.885,0.168
Prkar2a,3.4,0.885,0.168
Gm19965,-7.7,0.884,0.255
Spns1,-2.6,0.884,0.218
Zdhhc16,5.1,0.884,0.272
ENSMUSG00000095329,2.5,0.884,0.255
Oat,-3.9,0.883,0.169
4930578G10Rik,-1.8,0.882,0.256
Fgf1,1.9,0.882,0.311
Lce1f,-2.1,0.882,0.256
Olfr552,3.4,0.882,0.234
Pram1,5.2,0.882,0.273
Zfp704,12.7,0.882,0.377
ENSMUSG00000049507,-1.6,0.882,0.256
Ccdc141,-0.4,0.881,0.378
Dlk1,0.5,0.881,0.378
Mafb,-0.8,0.881,0.312
9630041A04Rik,2.4,0.88,0.256
Hmg20a,1.3,0.88,0.377
Mien1,-5,0.88,0.321
Tiparp,-2.3,0.88,0.377
Tmem186,-1.7,0.88,0.273
Ubr1,1.5,0.88,0.312
Arhgef4,-7.4,0.879,0.274
Atf4,-1.5,0.879,0.22
Krt34,1.5,0.879,0.274
Mblac1,-2.1,0.879,0.22
Mon1b,3.2,0.879,0.321
Ubxn10,-2.1,0.879,0.22
Aipl1,-3.2,0.878,0.22
Cps1,1.8,0.878,0.17
Cd300lb,1.5,0.877,0.234
Klf2,-4,0.877,0.378
Nrcam,2.1,0.877,0.274
Tmem242,0.3,0.877,0.379
ENSMUSG00000095099,-1.3,0.877,0.279
Nfkb1,-1.1,0.876,0.312
Serf2,4.9,0.876,0.321
B4galnt1,-3.5,0.875,0.221
Cmtm4,-0.4,0.875,0.38
Hdhd5,-2.5,0.875,0.221
Plekhg2,-2.6,0.875,0.321
Spin2e,1.6,0.875,0.312
Ccl4,-2.4,0.874,0.223
Dennd1c,-2.6,0.874,0.322
Fcgr3,2,0.874,0.312
Lypla1,-2.4,0.874,0.223
Olfr1195,1.6,0.874,0.279
Pou4f2,-2,0.874,0.379
Serp2,-2.4,0.874,0.223
Vmn2r79,1.5,0.874,0.279
Zfp688,7.9,0.874,0.379
Brsk1,-3.1,0.873,0.171
C8b,-3.4,0.873,0.275
Ppp1r26,-3.6,0.873,0.322
Txlnb,3.7,0.873,0.234
Unc13d,-2.3,0.873,0.223
Zcchc4,-4.6,0.873,0.275
Zfp128,-1.5,0.873,0.379
Lamb3,2,0.872,0.313
Il34,-2.6,0.871,0.322
Morc2b,-1.1,0.871,0.279
Ptges3,2.5,0.871,0.224
Slc28a3,3.7,0.871,0.259
Gm1141,2.7,0.87,0.259
Ltc4s,2.2,0.87,0.171
Adam7,4.9,0.869,0.224
Sap25,5.9,0.869,0.323
Arhgap31,-10.9,0.868,0.323
Crispld2,4.7,0.868,0.224
Cyb561,-2.9,0.867,0.224
Exoc1,-4.2,0.867,0.277
Map4,5.1,0.867,0.224
Vmn2r100,3.8,0.867,0.279
Zfp831,-2.8,0.867,0.381
Cox11,-5.6,0.866,0.278
Frmd7,-1.8,0.866,0.278
Tulp1,2.2,0.866,0.313
A930005H10Rik,-2,0.865,0.26
Cdon,1.8,0.864,0.383
Fcgr2b,-1.1,0.864,0.314
Rab11fip4,2.1,0.864,0.314
Ticam2,-2.6,0.864,0.324
Vmn1r174,-3.8,0.864,0.28
Ahsa1,5.6,0.863,0.226
Gadl1,2.1,0.863,0.173
Mdfic,10.7,0.863,0.382
Osbpl11,-2.1,0.863,0.226
Palm3,-2.6,0.863,0.324
9930022D16Rik,-6.7,0.862,0.261
Ccdc115,-2.4,0.862,0.226
Clcn4,-0.6,0.862,0.384
Ptpn9,1.3,0.862,0.173
Casp2,6,0.861,0.226
Gm13547,-4.2,0.861,0.28
Prps1l1,-3.5,0.861,0.173
Trim59,3.5,0.861,0.261
Ttc21b,3.9,0.861,0.324
Ubald1,0.4,0.861,0.384
Adipor1,-3.9,0.86,0.28
Cfl1,-5.1,0.86,0.173
Pkig,3.5,0.86,0.173
Rab30,-1.6,0.86,0.226
Zc3h12d,-3.4,0.86,0.324
H2-DMb1,4.8,0.859,0.226
Hs3st4,2.2,0.859,0.236
Htr1b,-3.2,0.859,0.173
Olfr466,1.7,0.859,0.28
Gda,1,0.858,0.314
Cct4,4.8,0.857,0.227
Cdh3,4.3,0.857,0.281
Hist1h3a,4.8,0.857,0.227
Olfr33,1.3,0.857,0.28
Olfr452,3,0.857,0.237
Dbf4,2.4,0.856,0.174
Dppa2,3.3,0.856,0.227
Olfr351,2.9,0.856,0.237
Lyn,1.6,0.855,0.174
Scn1b,-2.4,0.855,0.227
Ssr2,-2.4,0.855,0.227
Lkaaear1,-3.2,0.854,0.263
Lrrc8c,2.9,0.854,0.263
Ociad1,-6,0.854,0.282
Ptdss1,-3.7,0.854,0.174
Rassf8,4.8,0.854,0.325
Rcl1,-2.1,0.854,0.23
Tbc1d31,-2.2,0.854,0.325
C920021L13Rik,3.9,0.853,0.263
Enpep,-3.4,0.853,0.175
Mcc,1.1,0.853,0.315
Pnmt,3,0.853,0.175
ENSMUSG00000052098,-3.6,0.853,0.263
Aste1,4.8,0.852,0.325
Cog3,4.8,0.852,0.23
Ddn,3.2,0.852,0.23
Dhrs13,-2.2,0.852,0.325
Glrx2,-1.5,0.852,0.175
Nmi,2,0.852,0.385
Olfr402,0.4,0.852,0.387
Fbln2,-8.3,0.851,0.325
Havcr2,-0.9,0.851,0.387
Hspa4l,-3.1,0.851,0.23
Aspa,-5.2,0.85,0.175
Gm10300,3.5,0.85,0.264
Sucnr1,1.9,0.85,0.175
Arf1,-6.6,0.849,0.175
Arfgef1,-2.1,0.849,0.231
Creld2,-2.5,0.849,0.231
Eef1akmt1,-2.4,0.849,0.231
Gstcd,-2.5,0.849,0.325
Lrrc47,2.5,0.848,0.386
Mxd4,-1.5,0.848,0.386
Mybpc3,-4.9,0.848,0.284
Tbc1d32,-2.5,0.848,0.326
Abca17,1.7,0.847,0.281
Gal,-3.3,0.847,0.231
Gcfc2,10,0.847,0.386
Mad2l2,-1.2,0.847,0.316
Zfp560,2.5,0.847,0.386
Gm5475,2.4,0.846,0.265
Gm9847,2,0.846,0.265
Olfr380,-1.2,0.846,0.281
Plch2,1.7,0.846,0.285
Ptpa,-7.7,0.846,0.176
St8sia5,-1.3,0.846,0.389
Dmtf1,2.1,0.845,0.316
Fam122c,1.5,0.845,0.281
Sez6l2,1.6,0.845,0.389
Olfr1178,1.4,0.844,0.281
Slc7a7,-8.4,0.844,0.326
Slc24a3,-0.7,0.843,0.39
Armcx5,-8.4,0.842,0.326
Gm10642,-7.5,0.842,0.267
Gm6096,2,0.842,0.267
Gpr61,1.5,0.842,0.238
Hspb7,-1,0.842,0.39
Olfr816,-1.7,0.842,0.281
Lamtor1,-3.2,0.841,0.286
Rpgrip1,1.7,0.841,0.317
Six3,4.8,0.841,0.232
Cmtm2b,1,0.84,0.391
Kif5b,2.1,0.84,0.177
Serpinb6a,-8.4,0.84,0.326
Sox30,1.6,0.839,0.389
ENSMUSG00000058736,-1.8,0.839,0.267
Mapk12,1.6,0.838,0.391
Olfr474,2.1,0.838,0.268
Rsbn1,-2.5,0.838,0.327
Tfap2d,1.8,0.838,0.389
Pithd1,-9.6,0.837,0.327
Zfp787,3.5,0.837,0.389
Zfp606,11.8,0.836,0.389
Acot11,-2.7,0.835,0.288
Myo1c,-2.5,0.835,0.234
ENSMUSG00000090987,2.4,0.835,0.269
Acsm3,3.8,0.834,0.234
Bsn,-3,0.834,0.289
Cox8a,-2.7,0.834,0.179
Dtx3l,1.9,0.834,0.318
Irx5,-1.2,0.834,0.282
Olfr1443,1.8,0.834,0.282
Vps13b,-1,0.834,0.318
Dhtkd1,-3.1,0.833,0.289
Gm21985,-7.5,0.833,0.269
Grip2,-3.1,0.833,0.327
Nrbp1,-6.6,0.833,0.179
Rsc1a1,-2.3,0.833,0.235
Ptbp3,2.6,0.832,0.27
Gdpd2,-3.3,0.831,0.29
Hspb6,-3.2,0.831,0.237
Ankra2,1.8,0.83,0.391
Dcdc2a,-1,0.83,0.391
Pip5kl1,1.5,0.83,0.179
Sema6b,2.8,0.83,0.237
Serpinb1b,1.5,0.83,0.282
Trpc5,2.3,0.83,0.318
Tecr,3.6,0.829,0.29
Aard,1.9,0.828,0.24
Cavin3,-3.8,0.828,0.18
Dlgap5,2.4,0.828,0.318
Kcnh8,-2,0.828,0.392
Olfr1509,-0.8,0.828,0.24
Piwil4,-3.3,0.828,0.328
Aars2,-7.2,0.827,0.18
Adamts8,-1.2,0.827,0.291
Fam57b,1.6,0.827,0.291
Parvb,-5.7,0.827,0.291
1700025C18Rik,2.1,0.826,0.271
BC030867,5,0.826,0.328
Gapt,2,0.826,0.24
Npb,3.8,0.826,0.328
Pax9,-7.3,0.826,0.291
Rab23,4.7,0.826,0.238
Slc37a2,-0.9,0.825,0.396
Szt2,2,0.825,0.319
Ube2z,-3,0.825,0.238
ENSMUSG00000075106,4.5,0.825,0.283
Agbl2,2.8,0.824,0.239
Tceanc2,8.2,0.824,0.393
Ebf3,4.4,0.823,0.393
Med16,-2.7,0.823,0.393
Pi4kb,-3.2,0.823,0.181
Adgrb2,-2,0.822,0.397
Col27a1,3,0.822,0.24
Mael,12.6,0.822,0.393
Ppil6,5.5,0.822,0.239
Wdr90,-1.4,0.822,0.397
Caskin1,-1.2,0.821,0.394
Cavin2,3.1,0.821,0.239
Hoxb7,8.3,0.821,0.394
Rab4a,-2.7,0.821,0.293
Tomm6,-2.1,0.821,0.293
9330159F19Rik,1.8,0.82,0.24
Ago3,-2.1,0.82,0.394
Pla2g4f,-2.6,0.82,0.239
Tmem199,0.7,0.82,0.397
Tnfrsf9,-1.1,0.82,0.319
Vkorc1l1,-3,0.82,0.182
Kdm5a,-2.2,0.819,0.394
Prdx4,3.5,0.819,0.239
Speer4a,1.1,0.819,0.283
Fpr1,1.3,0.818,0.182
Ftmt,-4.6,0.818,0.294
Slc25a29,1.6,0.818,0.182
Syngr2,-5.5,0.818,0.329
Olfr645,1.6,0.817,0.283
Opcml,-6.7,0.817,0.295
Nhsl2,3.3,0.816,0.241
Smad5,1.7,0.816,0.395
Tmem219,2.2,0.816,0.399
Trim60,-3,0.816,0.24
Usp39,2.8,0.816,0.182
Zscan25,-1.9,0.816,0.395
Tmem175,0.4,0.815,0.399
Mtrr,-6.6,0.814,0.183
Pmvk,-2.7,0.814,0.183
Samd13,2.1,0.814,0.276
Tceal6,4,0.814,0.396
1700024B05Rik,-1.9,0.813,0.276
Aif1l,2.6,0.813,0.296
C330007P06Rik,3.6,0.813,0.329
Gm10378,-1.9,0.813,0.276
Zc3hav1,-2.1,0.813,0.396
Zfp341,9.8,0.813,0.396
A830005F24Rik,3,0.812,0.277
Col14a1,-4.5,0.812,0.296
Cyp2a22,-5.3,0.812,0.284
Fabp3,4.7,0.812,0.241
Gm21973,3.4,0.812,0.277
Gpr180,1.7,0.812,0.4
Lsm1,-2,0.812,0.396
Olfr139,-6.3,0.812,0.284
Tas2r106,3.7,0.812,0.284
Tas2r109,-6.7,0.812,0.284
Wdr20rt,3.6,0.812,0.277
D130052B06Rik,-1.9,0.811,0.277
Cd84,0.6,0.81,0.4
Kcnd3,3.4,0.81,0.184
Metap2,-2.4,0.81,0.184
Zfp146,-2,0.81,0.397
Ank1,4.6,0.809,0.243
Mrpl54,-2,0.809,0.243
Slc22a17,-2.2,0.809,0.397
Tpst1,-0.8,0.809,0.321
Cbx7,-5.6,0.808,0.298
Ibtk,-4.5,0.808,0.184
Mfsd6,-2.7,0.808,0.401
Poldip2,-4.5,0.808,0.298
Crybg1,-1.1,0.807,0.321
Evi2a,-1.4,0.807,0.401
Phf23,-4.4,0.807,0.33
Rbm47,1.5,0.806,0.398
Zar1l,1.7,0.806,0.242
Mrpl28,4.3,0.805,0.299
Mrpl37,-3,0.805,0.299
Eif1ax,-1,0.804,0.399
Fam84a,2.8,0.803,0.242
Gsta1,-3.9,0.803,0.185
Olfr574,2.1,0.803,0.242
Prl3d1,3.7,0.803,0.284
Rpl5,-6.8,0.803,0.3
Tnfrsf18,1.2,0.803,0.322
Ly6g5c,0.8,0.802,0.403
Slc45a3,1.7,0.802,0.322
Spaca4,1.6,0.802,0.243
1700012B09Rik,-4.7,0.801,0.331
Aldob,-1.2,0.801,0.322
Map3k5,-1.2,0.801,0.399
Mknk2,-4.4,0.801,0.186
Muc6,3,0.801,0.243
Bhmt,2.1,0.8,0.186
Insig2,2.1,0.8,0.301
Lrrc26,2.4,0.8,0.301
Taf15,1.6,0.8,0.322
8430408G22Rik,4.6,0.798,0.302
Bdh2,2.8,0.798,0.302
C1rl,4.7,0.798,0.245
Gnpda1,1.8,0.798,0.4
Lrrc2,1.5,0.798,0.4
Ppp2r5b,1.3,0.798,0.187
Snai1,-2.4,0.798,0.331
Folr2,-7.6,0.797,0.187
Gm1647,2.4,0.797,0.282
Lrrc75a,-4,0.797,0.282
Olfr214,1.3,0.797,0.285
2310033P09Rik,-2.8,0.796,0.332
Cel,-3.6,0.796,0.187
Mapkbp1,-1,0.796,0.401
Pfkfb3,1.5,0.796,0.187
8030411F24Rik,-1.3,0.795,0.285
Fam118b,-7.5,0.795,0.332
Liph,4.6,0.795,0.245
D830039M14Rik,-2.2,0.794,0.283
Gm10577,-8.4,0.794,0.283
Golm1,1.9,0.794,0.406
H2afv,-6.6,0.794,0.303
Mcub,-1.1,0.794,0.323
Sowahd,1.7,0.794,0.401
Tmem170,-0.8,0.794,0.406
Ccdc60,2.5,0.793,0.244
Ctu2,3.9,0.793,0.303
E2f5,2.3,0.793,0.323
Elovl5,3.1,0.793,0.303
Fosl2,3.3,0.793,0.402
Igfbp7,-0.6,0.793,0.406
Slc12a9,0.4,0.793,0.406
Adam28,1.8,0.792,0.323
Cuzd1,1,0.792,0.323
Cyp2a4,1.4,0.792,0.323
Dnd1,6.8,0.792,0.402
Gm8212,3.6,0.792,0.286
Hnrnpu,-2.7,0.792,0.246
Tnks2,1.4,0.792,0.323
Adtrp,-3.4,0.791,0.304
Atp5d,1.6,0.791,0.323
Chrnb2,-2.2,0.791,0.188
Kdm4d,-1.5,0.791,0.402
Rnf224,-4.8,0.791,0.285
Il10,-1,0.79,0.323
Itm2c,1.9,0.79,0.407
Olfr904,1.7,0.79,0.286
Cdrt4,-5.8,0.789,0.333
Nox1,3.6,0.789,0.247
Tgfb3,2.3,0.789,0.323
Adrb1,1.9,0.788,0.189
Bhlha9,-1.3,0.788,0.403
Gldn,1.4,0.788,0.244
Rcan1,2.1,0.788,0.403
Scarb2,-2.3,0.788,0.247
Cers2,-2.2,0.787,0.251
Eva1a,-2.2,0.787,0.251
Rin1,-4.4,0.787,0.306
Scx,-2.2,0.787,0.251
Shisa5,-3.4,0.787,0.306
A830031A19Rik,1.8,0.786,0.286
Rprd1a,-3.5,0.786,0.404
1700125H20Rik,2.6,0.785,0.245
Abhd12b,2.8,0.785,0.245
Bambi,-0.6,0.785,0.409
Il23a,-2.1,0.785,0.334
Aldh16a1,4.7,0.784,0.334
Cry1,-5.3,0.784,0.307
Dusp2,-4.6,0.784,0.19
Gpr65,0.7,0.784,0.409
Aqp6,-2.2,0.783,0.253
Rbck1,-2.5,0.783,0.253
Tmem234,1.2,0.783,0.409
Trbv15,-5.6,0.783,0.287
Glt1d1,1.4,0.782,0.324
Rexo1,-3.1,0.782,0.405
Cacna2d3,1.1,0.781,0.325
Dact1,-8.3,0.781,0.325
Hspb2,-3.5,0.781,0.253
Agbl1,-2.5,0.78,0.253
Gm9845,3.3,0.78,0.289
Olfr700,1.6,0.78,0.286
Poglut1,-1.1,0.78,0.308
Strn,4.7,0.78,0.335
Vps50,-3.1,0.78,0.335
4930502E18Rik,1.5,0.779,0.286
6030408B16Rik,-2.5,0.779,0.289
Lag3,1.1,0.779,0.411
Spata31d1a,4.4,0.779,0.335
Zfp986,3.9,0.779,0.289
Zfp988,3.9,0.779,0.289
Gmcl1,2.5,0.778,0.325
Pbxip1,-5.8,0.778,0.309
Zdhhc7,0.5,0.778,0.411
ENSMUSG00000094073,3.7,0.778,0.287
ENSMUSG00000094341,3.7,0.778,0.287
ENSMUSG00000094666,3.7,0.778,0.287
ENSMUSG00000094711,3.7,0.778,0.287
ENSMUSG00000095471,3.7,0.778,0.287
ENSMUSG00000096118,3.7,0.778,0.287
ENSMUSG00000096267,3.7,0.778,0.287
ENSMUSG00000096469,3.7,0.778,0.287
ENSMUSG00000096542,3.7,0.778,0.287
Cdc42ep3,-1,0.777,0.309
D10Wsu102e,-3.5,0.777,0.191
Elovl3,-4.1,0.777,0.309
ENSMUSG00000003178,-1.7,0.777,0.309
Tas2r107,-6.5,0.776,0.287
Fbxo21,-2.9,0.775,0.255
Olfr147,4.5,0.775,0.246
Zfp768,12.5,0.775,0.407
Fam98a,4.6,0.774,0.255
Lalba,2.9,0.773,0.192
Slc22a4,-2.1,0.773,0.311
Slc45a2,1.6,0.773,0.326
Wipi2,-2.2,0.773,0.255
Zfp652,-2.2,0.773,0.408
Ccdc169,3.5,0.772,0.336
Dopey1,-1.9,0.772,0.255
Hist1h2be,-1.9,0.772,0.255
Ift22,-7.4,0.772,0.293
Krtap19-9a,2,0.772,0.293
Lbr,-1.9,0.772,0.255
Pex11b,-4.9,0.772,0.311
Arl6ip6,0.7,0.77,0.414
Cacna1f,1.5,0.77,0.326
Chpt1,1.5,0.77,0.312
Pla2g4a,1.8,0.77,0.326
Smarcal1,2.8,0.77,0.408
Trim16,-2.3,0.77,0.408
Cd274,1.9,0.769,0.247
Gm4302,3.4,0.769,0.287
Gm4307,3.4,0.769,0.287
Got2,-2.8,0.769,0.193
Slc7a3,2,0.769,0.193
U2surp,1.6,0.769,0.326
Veph1,4.1,0.769,0.409
ENSMUSG00000094228,3.4,0.769,0.287
ENSMUSG00000095161,3.4,0.769,0.287
Mlec,2.4,0.768,0.256
Pdzk1,-5.3,0.767,0.313
Reep6,-3.3,0.767,0.313
Satl1,2,0.767,0.326
Acbd3,-1.4,0.766,0.314
Serpinh1,2.8,0.766,0.256
Slc4a5,2.3,0.766,0.256
Akirin2,-3.1,0.765,0.337
Unc93b1,2,0.765,0.314
Ccdc172,1.7,0.764,0.248
Crlf1,2.7,0.764,0.416
Gm10065,2.3,0.764,0.297
Gm10258,-1.7,0.764,0.297
Lxn,2.6,0.764,0.248
Proser1,-2.1,0.764,0.337
Setd5,0.8,0.764,0.416
Vmn1r211,-6.7,0.764,0.288
Arntl2,-2.8,0.763,0.411
Clec4g,1.6,0.763,0.248
Fancm,2.6,0.763,0.327
Hist1h2bg,-2.2,0.763,0.259
Mrc1,-2.2,0.763,0.259
Ormdl2,3.3,0.763,0.259
Scin,-2.2,0.763,0.259
Srek1ip1,3.3,0.763,0.297
Wasf2,-5.4,0.763,0.315
Ybx1,1.7,0.763,0.259
Zfp300,3.2,0.763,0.411
Dmrt1,-2.9,0.762,0.411
Olfr598,1.1,0.762,0.288
Acat1,-3,0.761,0.195
Cnih2,3.5,0.761,0.337
Nek1,1.3,0.761,0.195
Rnf165,-1.9,0.761,0.259
Frem3,2.5,0.76,0.316
Fstl5,1.7,0.76,0.327
Prrt2,0.6,0.76,0.417
Fam32a,6.5,0.759,0.412
Foxj3,-3.1,0.759,0.412
Il2,1.3,0.759,0.327
Strip2,3,0.759,0.299
Trim66,-1.5,0.759,0.26
Igf1,1.6,0.758,0.328
Nup107,-5.3,0.758,0.317
Uqcr10,-3.5,0.758,0.196
Usp17lc,3.5,0.758,0.288
Eif1a,-2,0.757,0.413
